"provname","epiyr","biweek","time","cases","year","beta","betalow","betahigh","rsquared","alpha","sus_reconstruction"
"Battambang",2007,1,2002,2,2002,6.11316111442548e-05,5.65777211055556e-05,6.60083681772247e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,2,2002.03846153846,2,2002,6.86166808191661e-05,6.35761633190326e-05,7.40067978525562e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,3,2002.07692307692,2,2002,6.77529532862255e-05,6.27758844066482e-05,7.30752210381905e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,4,2002.11538461538,2,2002,7.35723544980929e-05,6.83076572895595e-05,7.91955902033186e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,5,2002.15384615385,2,2002,6.78572599969752e-05,6.29617432886807e-05,7.30903295245058e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,6,2002.19230769231,2,2002,9.62775255170214e-05,8.99244381316073e-05,0.000103042243285701,0.48,0.739813929278914,"lm"
"Battambang",2007,7,2002.23076923077,3,2002,8.40741437564444e-05,7.84505064946616e-05,9.00733418108365e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,8,2002.26923076923,2,2002,8.33130017956807e-05,7.76723819813186e-05,8.93360143851659e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,9,2002.30769230769,2,2002,0.000189459520887122,0.000178053981722946,0.000201566436028116,0.48,0.739813929278914,"lm"
"Battambang",2007,10,2002.34615384615,7,2002,6.47208726962277e-05,6.02053602438012e-05,6.95620127238554e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,11,2002.38461538462,2,2002,0.000167052833731593,0.000156438845975157,0.000178360212477889,0.48,0.739813929278914,"lm"
"Battambang",2007,12,2002.42307692308,6,2002,0.000137044448510431,0.000127848001591818,0.000146882918375978,0.48,0.739813929278914,"lm"
"Battambang",2007,13,2002.46153846154,8,2002,0.000129727645278437,0.00012068086954706,0.000139431721566023,0.48,0.739813929278914,"lm"
"Battambang",2007,14,2002.5,10,2002,0.000127689429030992,0.00011866205040969,0.000137382225436459,0.48,0.739813929278914,"lm"
"Battambang",2007,15,2002.53846153846,15,2002,0.000123570643601675,0.000114773050973021,0.000133021748138554,0.48,0.739813929278914,"lm"
"Battambang",2007,16,2002.57692307692,15,2002,0.000123210393853573,0.000114442262961739,0.0001326298931524,0.48,0.739813929278914,"lm"
"Battambang",2007,17,2002.61538461538,3,2002,0.000109285414823694,0.000101478782751024,0.000117673077738653,0.48,0.739813929278914,"lm"
"Battambang",2007,18,2002.65384615385,13,2002,0.000117297016699993,0.000109148622569394,0.000126034389764154,0.48,0.739813929278914,"lm"
"Battambang",2007,19,2002.69230769231,21,2002,0.000106946152760208,9.95015506384257e-05,0.000114929406484458,0.48,0.739813929278914,"lm"
"Battambang",2007,20,2002.73076923077,7,2002,9.49398870810541e-05,8.83622590694808e-05,0.000101989520802088,0.48,0.739813929278914,"lm"
"Battambang",2007,21,2002.76923076923,5,2002,5.97039848338527e-05,5.54718242409002e-05,6.42452663798907e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,22,2002.80769230769,5,2002,0.000124055087118956,0.000116131036628944,0.000132497479493295,0.48,0.739813929278914,"lm"
"Battambang",2007,23,2002.84615384615,5,2002,4.12317872081972e-05,3.80968978019175e-05,4.46055327440275e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,24,2002.88461538462,2,2002,7.72752740942905e-05,7.18525818301926e-05,8.30682399631846e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,25,2002.92307692308,2,2002,6.22172781740953e-05,5.76575203307008e-05,6.70989043621358e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,26,2002.96153846154,2,2002,8.53434254466115e-05,7.90726457635299e-05,9.20492069798948e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,1,2003,3,2003,6.11316111442548e-05,5.65777211055556e-05,6.60083681772247e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,2,2003.03846153846,2,2003,6.86166808191661e-05,6.35761633190326e-05,7.40067978525562e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,3,2003.07692307692,2,2003,6.77529532862255e-05,6.27758844066482e-05,7.30752210381905e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,4,2003.11538461538,2,2003,7.35723544980929e-05,6.83076572895595e-05,7.91955902033186e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,5,2003.15384615385,3,2003,6.78572599969752e-05,6.29617432886807e-05,7.30903295245058e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,6,2003.19230769231,2,2003,9.62775255170214e-05,8.99244381316073e-05,0.000103042243285701,0.48,0.739813929278914,"lm"
"Battambang",2007,7,2003.23076923077,6,2003,8.40741437564444e-05,7.84505064946616e-05,9.00733418108365e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,8,2003.26923076923,10,2003,8.33130017956807e-05,7.76723819813186e-05,8.93360143851659e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,9,2003.30769230769,6,2003,0.000189459520887122,0.000178053981722946,0.000201566436028116,0.48,0.739813929278914,"lm"
"Battambang",2007,10,2003.34615384615,16,2003,6.47208726962277e-05,6.02053602438012e-05,6.95620127238554e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,11,2003.38461538462,4,2003,0.000167052833731593,0.000156438845975157,0.000178360212477889,0.48,0.739813929278914,"lm"
"Battambang",2007,12,2003.42307692308,15,2003,0.000137044448510431,0.000127848001591818,0.000146882918375978,0.48,0.739813929278914,"lm"
"Battambang",2007,13,2003.46153846154,26,2003,0.000129727645278437,0.00012068086954706,0.000139431721566023,0.48,0.739813929278914,"lm"
"Battambang",2007,14,2003.5,19,2003,0.000127689429030992,0.00011866205040969,0.000137382225436459,0.48,0.739813929278914,"lm"
"Battambang",2007,15,2003.53846153846,18,2003,0.000123570643601675,0.000114773050973021,0.000133021748138554,0.48,0.739813929278914,"lm"
"Battambang",2007,16,2003.57692307692,30,2003,0.000123210393853573,0.000114442262961739,0.0001326298931524,0.48,0.739813929278914,"lm"
"Battambang",2007,17,2003.61538461538,34,2003,0.000109285414823694,0.000101478782751024,0.000117673077738653,0.48,0.739813929278914,"lm"
"Battambang",2007,18,2003.65384615385,16,2003,0.000117297016699993,0.000109148622569394,0.000126034389764154,0.48,0.739813929278914,"lm"
"Battambang",2007,19,2003.69230769231,11,2003,0.000106946152760208,9.95015506384257e-05,0.000114929406484458,0.48,0.739813929278914,"lm"
"Battambang",2007,20,2003.73076923077,14,2003,9.49398870810541e-05,8.83622590694808e-05,0.000101989520802088,0.48,0.739813929278914,"lm"
"Battambang",2007,21,2003.76923076923,15,2003,5.97039848338527e-05,5.54718242409002e-05,6.42452663798907e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,22,2003.80769230769,8,2003,0.000124055087118956,0.000116131036628944,0.000132497479493295,0.48,0.739813929278914,"lm"
"Battambang",2007,23,2003.84615384615,4,2003,4.12317872081972e-05,3.80968978019175e-05,4.46055327440275e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,24,2003.88461538462,2,2003,7.72752740942905e-05,7.18525818301926e-05,8.30682399631846e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,25,2003.92307692308,3,2003,6.22172781740953e-05,5.76575203307008e-05,6.70989043621358e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,26,2003.96153846154,2,2003,8.53434254466115e-05,7.90726457635299e-05,9.20492069798948e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,1,2004,2,2004,6.11316111442548e-05,5.65777211055556e-05,6.60083681772247e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,2,2004.03846153846,2,2004,6.86166808191661e-05,6.35761633190326e-05,7.40067978525562e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,3,2004.07692307692,2,2004,6.77529532862255e-05,6.27758844066482e-05,7.30752210381905e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,4,2004.11538461538,2,2004,7.35723544980929e-05,6.83076572895595e-05,7.91955902033186e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,5,2004.15384615385,2,2004,6.78572599969752e-05,6.29617432886807e-05,7.30903295245058e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,6,2004.19230769231,2,2004,9.62775255170214e-05,8.99244381316073e-05,0.000103042243285701,0.48,0.739813929278914,"lm"
"Battambang",2007,7,2004.23076923077,2,2004,8.40741437564444e-05,7.84505064946616e-05,9.00733418108365e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,8,2004.26923076923,2,2004,8.33130017956807e-05,7.76723819813186e-05,8.93360143851659e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,9,2004.30769230769,2,2004,0.000189459520887122,0.000178053981722946,0.000201566436028116,0.48,0.739813929278914,"lm"
"Battambang",2007,10,2004.34615384615,2,2004,6.47208726962277e-05,6.02053602438012e-05,6.95620127238554e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,11,2004.38461538462,2,2004,0.000167052833731593,0.000156438845975157,0.000178360212477889,0.48,0.739813929278914,"lm"
"Battambang",2007,12,2004.42307692308,4,2004,0.000137044448510431,0.000127848001591818,0.000146882918375978,0.48,0.739813929278914,"lm"
"Battambang",2007,13,2004.46153846154,3,2004,0.000129727645278437,0.00012068086954706,0.000139431721566023,0.48,0.739813929278914,"lm"
"Battambang",2007,14,2004.5,5,2004,0.000127689429030992,0.00011866205040969,0.000137382225436459,0.48,0.739813929278914,"lm"
"Battambang",2007,15,2004.53846153846,5,2004,0.000123570643601675,0.000114773050973021,0.000133021748138554,0.48,0.739813929278914,"lm"
"Battambang",2007,16,2004.57692307692,3,2004,0.000123210393853573,0.000114442262961739,0.0001326298931524,0.48,0.739813929278914,"lm"
"Battambang",2007,17,2004.61538461538,6,2004,0.000109285414823694,0.000101478782751024,0.000117673077738653,0.48,0.739813929278914,"lm"
"Battambang",2007,18,2004.65384615385,6,2004,0.000117297016699993,0.000109148622569394,0.000126034389764154,0.48,0.739813929278914,"lm"
"Battambang",2007,19,2004.69230769231,4,2004,0.000106946152760208,9.95015506384257e-05,0.000114929406484458,0.48,0.739813929278914,"lm"
"Battambang",2007,20,2004.73076923077,4,2004,9.49398870810541e-05,8.83622590694808e-05,0.000101989520802088,0.48,0.739813929278914,"lm"
"Battambang",2007,21,2004.76923076923,4,2004,5.97039848338527e-05,5.54718242409002e-05,6.42452663798907e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,22,2004.80769230769,2,2004,0.000124055087118956,0.000116131036628944,0.000132497479493295,0.48,0.739813929278914,"lm"
"Battambang",2007,23,2004.84615384615,2,2004,4.12317872081972e-05,3.80968978019175e-05,4.46055327440275e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,24,2004.88461538462,2,2004,7.72752740942905e-05,7.18525818301926e-05,8.30682399631846e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,25,2004.92307692308,4,2004,6.22172781740953e-05,5.76575203307008e-05,6.70989043621358e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,26,2004.96153846154,2,2004,8.53434254466115e-05,7.90726457635299e-05,9.20492069798948e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,1,2005,2,2005,6.11316111442548e-05,5.65777211055556e-05,6.60083681772247e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,2,2005.03846153846,2,2005,6.86166808191661e-05,6.35761633190326e-05,7.40067978525562e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,3,2005.07692307692,2,2005,6.77529532862255e-05,6.27758844066482e-05,7.30752210381905e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,4,2005.11538461538,2,2005,7.35723544980929e-05,6.83076572895595e-05,7.91955902033186e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,5,2005.15384615385,2,2005,6.78572599969752e-05,6.29617432886807e-05,7.30903295245058e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,6,2005.19230769231,3,2005,9.62775255170214e-05,8.99244381316073e-05,0.000103042243285701,0.48,0.739813929278914,"lm"
"Battambang",2007,7,2005.23076923077,2,2005,8.40741437564444e-05,7.84505064946616e-05,9.00733418108365e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,8,2005.26923076923,2,2005,8.33130017956807e-05,7.76723819813186e-05,8.93360143851659e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,9,2005.30769230769,2,2005,0.000189459520887122,0.000178053981722946,0.000201566436028116,0.48,0.739813929278914,"lm"
"Battambang",2007,10,2005.34615384615,6,2005,6.47208726962277e-05,6.02053602438012e-05,6.95620127238554e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,11,2005.38461538462,13,2005,0.000167052833731593,0.000156438845975157,0.000178360212477889,0.48,0.739813929278914,"lm"
"Battambang",2007,12,2005.42307692308,16,2005,0.000137044448510431,0.000127848001591818,0.000146882918375978,0.48,0.739813929278914,"lm"
"Battambang",2007,13,2005.46153846154,29,2005,0.000129727645278437,0.00012068086954706,0.000139431721566023,0.48,0.739813929278914,"lm"
"Battambang",2007,14,2005.5,42,2005,0.000127689429030992,0.00011866205040969,0.000137382225436459,0.48,0.739813929278914,"lm"
"Battambang",2007,15,2005.53846153846,46,2005,0.000123570643601675,0.000114773050973021,0.000133021748138554,0.48,0.739813929278914,"lm"
"Battambang",2007,16,2005.57692307692,37,2005,0.000123210393853573,0.000114442262961739,0.0001326298931524,0.48,0.739813929278914,"lm"
"Battambang",2007,17,2005.61538461538,35,2005,0.000109285414823694,0.000101478782751024,0.000117673077738653,0.48,0.739813929278914,"lm"
"Battambang",2007,18,2005.65384615385,34,2005,0.000117297016699993,0.000109148622569394,0.000126034389764154,0.48,0.739813929278914,"lm"
"Battambang",2007,19,2005.69230769231,29,2005,0.000106946152760208,9.95015506384257e-05,0.000114929406484458,0.48,0.739813929278914,"lm"
"Battambang",2007,20,2005.73076923077,29,2005,9.49398870810541e-05,8.83622590694808e-05,0.000101989520802088,0.48,0.739813929278914,"lm"
"Battambang",2007,21,2005.76923076923,13,2005,5.97039848338527e-05,5.54718242409002e-05,6.42452663798907e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,22,2005.80769230769,4,2005,0.000124055087118956,0.000116131036628944,0.000132497479493295,0.48,0.739813929278914,"lm"
"Battambang",2007,23,2005.84615384615,11,2005,4.12317872081972e-05,3.80968978019175e-05,4.46055327440275e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,24,2005.88461538462,5,2005,7.72752740942905e-05,7.18525818301926e-05,8.30682399631846e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,25,2005.92307692308,2,2005,6.22172781740953e-05,5.76575203307008e-05,6.70989043621358e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,26,2005.96153846154,2,2005,8.53434254466115e-05,7.90726457635299e-05,9.20492069798948e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,1,2006,3,2006,6.11316111442548e-05,5.65777211055556e-05,6.60083681772247e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,2,2006.03846153846,2,2006,6.86166808191661e-05,6.35761633190326e-05,7.40067978525562e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,3,2006.07692307692,2,2006,6.77529532862255e-05,6.27758844066482e-05,7.30752210381905e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,4,2006.11538461538,2,2006,7.35723544980929e-05,6.83076572895595e-05,7.91955902033186e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,5,2006.15384615385,2,2006,6.78572599969752e-05,6.29617432886807e-05,7.30903295245058e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,6,2006.19230769231,2,2006,9.62775255170214e-05,8.99244381316073e-05,0.000103042243285701,0.48,0.739813929278914,"lm"
"Battambang",2007,7,2006.23076923077,3,2006,8.40741437564444e-05,7.84505064946616e-05,9.00733418108365e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,8,2006.26923076923,2,2006,8.33130017956807e-05,7.76723819813186e-05,8.93360143851659e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,9,2006.30769230769,7,2006,0.000189459520887122,0.000178053981722946,0.000201566436028116,0.48,0.739813929278914,"lm"
"Battambang",2007,10,2006.34615384615,15,2006,6.47208726962277e-05,6.02053602438012e-05,6.95620127238554e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,11,2006.38461538462,9,2006,0.000167052833731593,0.000156438845975157,0.000178360212477889,0.48,0.739813929278914,"lm"
"Battambang",2007,12,2006.42307692308,18,2006,0.000137044448510431,0.000127848001591818,0.000146882918375978,0.48,0.739813929278914,"lm"
"Battambang",2007,13,2006.46153846154,13,2006,0.000129727645278437,0.00012068086954706,0.000139431721566023,0.48,0.739813929278914,"lm"
"Battambang",2007,14,2006.5,15,2006,0.000127689429030992,0.00011866205040969,0.000137382225436459,0.48,0.739813929278914,"lm"
"Battambang",2007,15,2006.53846153846,14,2006,0.000123570643601675,0.000114773050973021,0.000133021748138554,0.48,0.739813929278914,"lm"
"Battambang",2007,16,2006.57692307692,12,2006,0.000123210393853573,0.000114442262961739,0.0001326298931524,0.48,0.739813929278914,"lm"
"Battambang",2007,17,2006.61538461538,14,2006,0.000109285414823694,0.000101478782751024,0.000117673077738653,0.48,0.739813929278914,"lm"
"Battambang",2007,18,2006.65384615385,6,2006,0.000117297016699993,0.000109148622569394,0.000126034389764154,0.48,0.739813929278914,"lm"
"Battambang",2007,19,2006.69230769231,5,2006,0.000106946152760208,9.95015506384257e-05,0.000114929406484458,0.48,0.739813929278914,"lm"
"Battambang",2007,20,2006.73076923077,5,2006,9.49398870810541e-05,8.83622590694808e-05,0.000101989520802088,0.48,0.739813929278914,"lm"
"Battambang",2007,21,2006.76923076923,8,2006,5.97039848338527e-05,5.54718242409002e-05,6.42452663798907e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,22,2006.80769230769,5,2006,0.000124055087118956,0.000116131036628944,0.000132497479493295,0.48,0.739813929278914,"lm"
"Battambang",2007,23,2006.84615384615,10,2006,4.12317872081972e-05,3.80968978019175e-05,4.46055327440275e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,24,2006.88461538462,2,2006,7.72752740942905e-05,7.18525818301926e-05,8.30682399631846e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,25,2006.92307692308,2,2006,6.22172781740953e-05,5.76575203307008e-05,6.70989043621358e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,26,2006.96153846154,3,2006,8.53434254466115e-05,7.90726457635299e-05,9.20492069798948e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,1,2007,2,2007,6.11316111442548e-05,5.65777211055556e-05,6.60083681772247e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,2,2007.03846153846,2,2007,6.86166808191661e-05,6.35761633190326e-05,7.40067978525562e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,3,2007.07692307692,2,2007,6.77529532862255e-05,6.27758844066482e-05,7.30752210381905e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,4,2007.11538461538,2,2007,7.35723544980929e-05,6.83076572895595e-05,7.91955902033186e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,5,2007.15384615385,3,2007,6.78572599969752e-05,6.29617432886807e-05,7.30903295245058e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,6,2007.19230769231,4,2007,9.62775255170214e-05,8.99244381316073e-05,0.000103042243285701,0.48,0.739813929278914,"lm"
"Battambang",2007,7,2007.23076923077,5,2007,8.40741437564444e-05,7.84505064946616e-05,9.00733418108365e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,8,2007.26923076923,15,2007,8.33130017956807e-05,7.76723819813186e-05,8.93360143851659e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,9,2007.30769230769,14,2007,0.000189459520887122,0.000178053981722946,0.000201566436028116,0.48,0.739813929278914,"lm"
"Battambang",2007,10,2007.34615384615,33,2007,6.47208726962277e-05,6.02053602438012e-05,6.95620127238554e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,11,2007.38461538462,52,2007,0.000167052833731593,0.000156438845975157,0.000178360212477889,0.48,0.739813929278914,"lm"
"Battambang",2007,12,2007.42307692308,54,2007,0.000137044448510431,0.000127848001591818,0.000146882918375978,0.48,0.739813929278914,"lm"
"Battambang",2007,13,2007.46153846154,55,2007,0.000129727645278437,0.00012068086954706,0.000139431721566023,0.48,0.739813929278914,"lm"
"Battambang",2007,14,2007.5,133,2007,0.000127689429030992,0.00011866205040969,0.000137382225436459,0.48,0.739813929278914,"lm"
"Battambang",2007,15,2007.53846153846,177,2007,0.000123570643601675,0.000114773050973021,0.000133021748138554,0.48,0.739813929278914,"lm"
"Battambang",2007,16,2007.57692307692,48,2007,0.000123210393853573,0.000114442262961739,0.0001326298931524,0.48,0.739813929278914,"lm"
"Battambang",2007,17,2007.61538461538,57,2007,0.000109285414823694,0.000101478782751024,0.000117673077738653,0.48,0.739813929278914,"lm"
"Battambang",2007,18,2007.65384615385,46,2007,0.000117297016699993,0.000109148622569394,0.000126034389764154,0.48,0.739813929278914,"lm"
"Battambang",2007,19,2007.69230769231,20,2007,0.000106946152760208,9.95015506384257e-05,0.000114929406484458,0.48,0.739813929278914,"lm"
"Battambang",2007,20,2007.73076923077,18,2007,9.49398870810541e-05,8.83622590694808e-05,0.000101989520802088,0.48,0.739813929278914,"lm"
"Battambang",2007,21,2007.76923076923,10,2007,5.97039848338527e-05,5.54718242409002e-05,6.42452663798907e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,22,2007.80769230769,9,2007,0.000124055087118956,0.000116131036628944,0.000132497479493295,0.48,0.739813929278914,"lm"
"Battambang",2007,23,2007.84615384615,5,2007,4.12317872081972e-05,3.80968978019175e-05,4.46055327440275e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,24,2007.88461538462,5,2007,7.72752740942905e-05,7.18525818301926e-05,8.30682399631846e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,25,2007.92307692308,2,2007,6.22172781740953e-05,5.76575203307008e-05,6.70989043621358e-05,0.48,0.739813929278914,"lm"
"Battambang",2007,26,2007.96153846154,2,2007,8.53434254466115e-05,7.90726457635299e-05,9.20492069798948e-05,0.48,0.739813929278914,"lm"
"Battambang",2012,1,2008,6,2008,5.81050448894274e-05,5.29849345528055e-05,6.366529431809e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,2,2008.03846153846,2,2008,6.1357027053362e-05,5.60130150584071e-05,6.71528695214489e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,3,2008.07692307692,4,2008,6.25435263758207e-05,5.71159548112675e-05,6.84274275580105e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,4,2008.11538461538,2,2008,4.82573565115404e-05,4.37874921555865e-05,5.31219604532473e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,5,2008.15384615385,2,2008,5.54687584095833e-05,5.04223235570836e-05,6.09476830951334e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,6,2008.19230769231,2,2008,8.2465133896913e-05,7.57595799626567e-05,8.97016409348932e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,7,2008.23076923077,4,2008,4.2338555368678e-05,3.83725099962857e-05,4.66615096836482e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,8,2008.26923076923,2,2008,0.000101331378147461,9.35195045333273e-05,0.000109738646042366,0.69,0.670422292516131,"lm"
"Battambang",2012,9,2008.30769230769,5,2008,5.38871793884099e-05,4.92478820109007e-05,5.89252518088442e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,10,2008.34615384615,2,2008,0.000135370746091652,0.000125444564357978,0.000146040763688639,0.69,0.670422292516131,"lm"
"Battambang",2012,11,2008.38461538462,9,2008,0.00014577420585808,0.000134779918362534,0.000157635845143325,0.69,0.670422292516131,"lm"
"Battambang",2012,12,2008.42307692308,5,2008,0.000111562300584356,0.000102486785298602,0.000121415856523631,0.69,0.670422292516131,"lm"
"Battambang",2012,13,2008.46153846154,7,2008,0.000181131987457701,0.000166582084009036,0.000196916161605951,0.69,0.670422292516131,"lm"
"Battambang",2012,14,2008.5,9,2008,0.000135713850133971,0.000124039178375206,0.000148458639200288,0.69,0.670422292516131,"lm"
"Battambang",2012,15,2008.53846153846,11,2008,0.000148462262701572,0.000135584364267006,0.000162531125084743,0.69,0.670422292516131,"lm"
"Battambang",2012,16,2008.57692307692,11,2008,0.000135060104009352,0.000123116350456764,0.00014813041306037,0.69,0.670422292516131,"lm"
"Battambang",2012,17,2008.61538461538,12,2008,0.000128227219913189,0.000116930405436778,0.000140585763116291,0.69,0.670422292516131,"lm"
"Battambang",2012,18,2008.65384615385,8,2008,0.000149736603042945,0.000136610328352298,0.000164083633476994,0.69,0.670422292516131,"lm"
"Battambang",2012,19,2008.69230769231,15,2008,0.000108114286228314,9.86344374954944e-05,0.000118483077477211,0.69,0.670422292516131,"lm"
"Battambang",2012,20,2008.73076923077,6,2008,9.123001854011e-05,8.33052302199342e-05,9.98858722457835e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,21,2008.76923076923,3,2008,0.000132851366151991,0.00012188261863137,0.000144777684632339,0.69,0.670422292516131,"lm"
"Battambang",2012,22,2008.80769230769,15,2008,9.42368310063964e-05,8.62859530282404e-05,0.000102898388494557,0.69,0.670422292516131,"lm"
"Battambang",2012,23,2008.84615384615,5,2008,6.90449412068579e-05,6.30936337271149e-05,7.55340904669549e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,24,2008.88461538462,8,2008,8.35458101286218e-05,7.67683759277054e-05,9.0896603747099e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,25,2008.92307692308,4,2008,6.65825201784214e-05,6.10147210597433e-05,7.26310949761869e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,26,2008.96153846154,2,2008,3.98109393809661e-05,3.57168174794728e-05,4.43020562683498e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,1,2009,2,2009,5.81050448894274e-05,5.29849345528055e-05,6.366529431809e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,2,2009.03846153846,2,2009,6.1357027053362e-05,5.60130150584071e-05,6.71528695214489e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,3,2009.07692307692,2,2009,6.25435263758207e-05,5.71159548112675e-05,6.84274275580105e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,4,2009.11538461538,2,2009,4.82573565115404e-05,4.37874921555865e-05,5.31219604532473e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,5,2009.15384615385,2,2009,5.54687584095833e-05,5.04223235570836e-05,6.09476830951334e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,6,2009.19230769231,2,2009,8.2465133896913e-05,7.57595799626567e-05,8.97016409348932e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,7,2009.23076923077,2,2009,4.2338555368678e-05,3.83725099962857e-05,4.66615096836482e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,8,2009.26923076923,2,2009,0.000101331378147461,9.35195045333273e-05,0.000109738646042366,0.69,0.670422292516131,"lm"
"Battambang",2012,9,2009.30769230769,2,2009,5.38871793884099e-05,4.92478820109007e-05,5.89252518088442e-05,0.69,0.670422292516131,"lm"
"Battambang",2012,10,2009.34615384615,2,2009,0.000135370746091652,0.000125444564357978,0.000146040763688639,0.69,0.670422292516131,"lm"
"Battambang",2012,11,2009.38461538462,4,2009,0.00014577420585808,0.000134779918362534,0.000157635845143325,0.69,0.670422292516131,"lm"
"Battambang",2012,12,2009.42307692308,5,2009,0.000111562300584356,0.000102486785298602,0.000121415856523631,0.69,0.670422292516131,"lm"
"Battambang",2012,13,2009.46153846154,8,2009,0.000181131987457701,0.000166582084009036,0.000196916161605951,0.69,0.670422292516131,"lm"
"Battambang",2012,14,2009.5,23,2009,0.000135713850133971,0.000124039178375206,0.000148458639200288,0.69,0.670422292516131,"lm"
