"year","month","provname","time","cases_per_100000","reconstructed_multi_period","oni_anomaly","avg_wave_coherence_oni","avg_cross_power_oni"
2019,7,"Kampong Chhnang",2019.5,119.803781620004,39.4645008686256,0.28,0.506216494571067,3.04622231650866
2019,8,"Kampong Chhnang",2019.57692307692,48.9432014702357,39.109259722565,0.14,0.506342856029347,2.97262153381107
2019,9,"Kampong Chhnang",2019.65384615385,23.1499599596389,37.9043204454472,0.19,0.506465516478392,2.88697489281627
2019,10,"Kampong Chhnang",2019.73076923077,8.80079277256085,36.6697278121822,0.35,0.506584798113818,2.83268342124141
2019,11,"Kampong Chhnang",2019.80769230769,3.79256951133548,35.2927716115133,0.51,0.503915625039181,2.78649203868974
2019,12,"Kampong Chhnang",2019.88461538462,1.72130046774328,33.1183383843807,0.55,0.5040291426575,2.73937955948215
2020,1,"Kampong Chhnang",2020,1.89012960782411,30.0734579731846,0.5,0.504140273807129,2.69099811811093
2020,2,"Kampong Chhnang",2020.11538461538,2.05945278044119,26.7891426932809,0.48,0.504249359430335,2.64825993853293
2020,3,"Kampong Chhnang",2020.19230769231,0.857145081865063,23.3018221362866,0.4,0.504356744226533,2.61071095960612
2020,4,"Kampong Chhnang",2020.26923076923,2.22562926757757,19.6498617367488,0.19,0.504462775969914,2.57107988400439
2020,5,"Kampong Chhnang",2020.34615384615,5.81530602971575,15.8730568844045,-0.08,0.504567804857258,2.52941928693125
2020,6,"Kampong Chhnang",2020.42307692308,8.88413236540504,12.282576724571,-0.3,0.504672182881951,2.48579396788633
2020,7,"Kampong Chhnang",2020.5,27.649677899699,8.37493031950334,-0.41,0.504776263230112,2.44028051174094
2020,8,"Kampong Chhnang",2020.57692307692,23.699808056753,4.46409627982661,-0.57,0.504880399694766,2.3929667673654
2020,9,"Kampong Chhnang",2020.65384615385,15.5002847354789,0.59035546818088,-0.89,0.504984946104201,2.34395124384664
2020,10,"Kampong Chhnang",2020.73076923077,6.46521905815152,-3.2071884992354,-1.17,0.505090255761005,2.29334242426853
2020,11,"Kampong Chhnang",2020.80769230769,1.01968487126567,-6.64670188319627,-1.27,0.505196680888748,2.24125799753147
2020,12,"Kampong Chhnang",2020.88461538462,1.86691717421798,-10.1907879109702,-1.19,0.505304572083854,2.18782400976238
2002,1,"Kampong Speu",2002,1.20416122486597,6.45918367813989,-0.15,0.398649073707487,0.811982076981049
2002,2,"Kampong Speu",2002.11538461538,1.35195895123994,6.57813753355788,0.03,0.39855989823614,0.838551393256992
2002,3,"Kampong Speu",2002.19230769231,1.20004969664573,6.68884233535629,0.09,0.398473056581384,0.865789184534188
2002,4,"Kampong Speu",2002.26923076923,1.34829262934838,6.65635458791539,0.2,0.398388303625154,0.888418281366598
2002,5,"Kampong Speu",2002.34615384615,4.78622261992594,6.49281982604268,0.43,0.398305394888229,0.916970724906744
2002,6,"Kampong Speu",2002.42307692308,7.01962900505903,6.27624396855695,0.65,0.398224088470431,0.940542464330687
2002,7,"Kampong Speu",2002.5,10.8874853202006,5.90109564273021,0.79,0.398144147007166,0.970446335824484
2002,8,"Kampong Speu",2002.57692307692,25.616565146093,5.49446404903569,0.86,0.398065339609001,1.00106316119665
2002,9,"Kampong Speu",2002.65384615385,27.3653187868822,4.9976575718888,1.01,0.397987443749617,1.02628207438823
2002,10,"Kampong Speu",2002.73076923077,21.0915997152339,4.41221752414166,1.21,0.397910247066834,1.05830112874013
2002,11,"Kampong Speu",2002.80769230769,7.71421702717863,3.63796333840218,1.31,0.397833549041519,1.09105366359939
2002,12,"Kampong Speu",2002.88461538462,7.84858451660528,2.87793557029349,1.14,0.397757162520162,1.12454355799562
2003,1,"Kampong Speu",2003,1.77330908436664,2.04153203771587,0.92,0.397680915048825,1.15219095492112
2003,2,"Kampong Speu",2003.11538461538,0.737438314842868,1.13501119171875,0.63,0.397604649988924,1.18713636632518
2003,3,"Kampong Speu",2003.19230769231,1.03125833696649,0.165755633957067,0.38,0.397528227389076,1.2228318882805
2003,4,"Kampong Speu",2003.26923076923,1.32371375256742,-0.983704306122592,-0.04,0.395156951832859,1.25228339343503
2003,5,"Kampong Speu",2003.34615384615,2.64431211321001,-2.05419642367617,-0.26,0.395080387531674,1.28945993856621
2003,6,"Kampong Speu",2003.42307692308,8.50941439889651,-3.15818709540801,-0.16,0.395003355719573,1.32002276541348
2003,7,"Kampong Speu",2003.5,10.4031310365669,-4.28439882051852,0.08,0.394925787006836,1.35868906140364
2003,8,"Kampong Speu",2003.57692307692,10.390087825138,-5.42083072015961,0.21,0.394847628769104,1.39811103812553
2003,9,"Kampong Speu",2003.65384615385,6.28445120677432,-6.55488237522447,0.26,0.394768844325475,1.43053648853297
2003,10,"Kampong Speu",2003.73076923077,2.77301275576023,-7.79256161214098,0.29,0.394689411857407,1.47144407652062
2003,11,"Kampong Speu",2003.80769230769,2.47738406851576,-8.87845991813729,0.35,0.394609323093261,1.50500228354854
2003,12,"Kampong Speu",2003.88461538462,1.60037799947815,-9.92106938352594,0.35,0.392270234314121,1.54738071653593
2004,1,"Kampong Speu",2004,1.45214873181554,-10.9068734650994,0.37,0.392189465051252,1.58206577511027
2004,2,"Kampong Speu",2004.11538461538,1.88492504734391,-11.8225388957345,0.31,0.3921080867601,1.62588873926041
2004,3,"Kampong Speu",2004.19230769231,1.5929117912822,-12.7384759732519,0.23,0.394289124391574,1.66168208565648
2004,4,"Kampong Speu",2004.26923076923,2.02497172018694,-13.4670937483086,0.17,0.394206109375892,1.70691062615667
2004,5,"Kampong Speu",2004.34615384615,5.48901067965733,-14.0876889465657,0.17,0.394122575783083,1.74377892524325
2004,6,"Kampong Speu",2004.42307692308,10.098698967074,-14.5894480751208,0.28,0.394038561545165,1.79036051226564
2004,7,"Kampong Speu",2004.5,19.5972878724374,-14.9626021772682,0.47,0.393954103837392,1.82825380421206
2004,8,"Kampong Speu",2004.57692307692,15.1117514060404,-15.1985817087413,0.64,0.391624415184018,1.86650363252308
2004,9,"Kampong Speu",2004.65384615385,9.05533140107111,-15.2901605089624,0.7,0.391539870807514,1.91497179386825
2004,10,"Kampong Speu",2004.73076923077,8.90062757064567,-15.2315866035082,0.67,0.391454983074299,1.95414064114327
2004,11,"Kampong Speu",2004.80769230769,4.87532336596303,-15.0122434582794,0.66,0.391369772866572,1.9936103850814
2004,12,"Kampong Speu",2004.88461538462,4.00906870529878,-14.6305532686124,0.69,0.391284254663567,2.04375307092854
2005,1,"Kampong Speu",2005,2.85840801570166,-14.0558682900939,0.64,0.391198436176563,2.08398661835232
2005,2,"Kampong Speu",2005.11538461538,2.71107513356753,-13.3484837584948,0.58,0.391112318268342,2.12443498732476
2005,3,"Kampong Speu",2005.19230769231,3.27727062130097,-12.4878532980579,0.45,0.391025895152909,2.16506383805371
2005,4,"Kampong Speu",2005.26923076923,3.273462949362,-11.4790065197075,0.43,0.388736966075761,2.20583414222734
2005,5,"Kampong Speu",2005.34615384615,6.11203665765003,-10.3288397266022,0.29,0.388650686050197,2.2467023417188
2005,6,"Kampong Speu",2005.42307692308,7.0990865715056,-9.04608053318966,0.11,0.386419978981379,2.28762060026769
2005,7,"Kampong Speu",2005.5,10.9196691700808,-7.5378426687626,-0.06,0.386334190568781,2.32853714019938
2005,8,"Kampong Speu",2005.57692307692,12.3228024171499,-6.01388222423651,-0.14,0.386248007209829,2.36939665495886
2005,9,"Kampong Speu",2005.65384615385,10.0442192614706,-4.39438797831306,-0.11,0.386161401799674,2.41014078752022
2005,10,"Kampong Speu",2005.73076923077,11.1619980584044,-2.69465299833387,-0.29,0.386074348163519,2.45070866443532
2005,11,"Kampong Speu",2005.80769230769,8.60957294034254,-0.93126852407453,-0.57,0.385986822529462,2.49103747525294
2005,12,"Kampong Speu",2005.88461538462,1.40951849427502,0.878046569362016,-0.84,0.38376607734794,2.53106308712941
2006,1,"Kampong Speu",2006,0.984658050093077,2.71463400132745,-0.85,0.385789817583827,2.57072068453924
2006,2,"Kampong Speu",2006.11538461538,1.12374094368664,4.5590998644419,-0.77,0.385700561423977,2.5959842193726
2006,3,"Kampong Speu",2006.19230769231,1.68349331690786,6.54372017925367,-0.57,0.385610815701132,2.63439000955839
2006,4,"Kampong Speu",2006.26923076923,3.50234846298108,8.34597898891109,-0.37,0.385520588962681,2.6722266428078
2006,5,"Kampong Speu",2006.34615384615,3.63879637474231,10.2446113052906,-0.14,0.385429898918668,2.70943455334573
2006,6,"Kampong Speu",2006.42307692308,9.08622958213345,11.9193000021285,-0.03,0.385338772976209,2.73052694699507
2006,7,"Kampong Speu",2006.5,19.5485256556115,13.4996874698205,0.1,0.385247248545492,2.76596335228067
2006,8,"Kampong Speu",2006.57692307692,24.6869055251287,15.1055568999966,0.3,0.385155373113134,2.80061110879111
2006,9,"Kampong Speu",2006.65384615385,19.6417103047876,16.4374469348066,0.54,0.385063204085906,2.81784261810057
2006,10,"Kampong Speu",2006.73076923077,17.5332559037001,17.6200406742347,0.77,0.384970808414814,2.85045563962339
2006,11,"Kampong Speu",2006.80769230769,10.0064500539596,18.6377802510344,0.94,0.384878262015962,2.88217547623031
2006,12,"Kampong Speu",2006.88461538462,7.07758562569466,19.5869324821781,0.94,0.384785649010333,2.89534084303815
2007,1,"Kampong Speu",2007,7.34246075862879,20.2271460345149,0.66,0.38469306080931,2.92491411810358
2007,2,"Kampong Speu",2007.11538461538,7.46876096828182,20.6652065812386,0.22,0.384600595076449,2.97173608269199
2007,3,"Kampong Speu",2007.19230769231,10.5006444450271,20.8929525179606,-0.12,0.384508354598338,3.01805794490361
2007,4,"Kampong Speu",2007.26923076923,18.2165390069203,20.9721086965415,-0.32,0.384416446098491,3.06383175111937
2007,5,"Kampong Speu",2007.34615384615,57.3432853706513,20.753248605687,-0.38,0.38432497902792,3.1090094237915
2007,6,"Kampong Speu",2007.42307692308,107.539752747664,20.3126682004863,-0.47,0.384234064364488,3.15354288219434
2007,7,"Kampong Speu",2007.5,78.1239221841034,19.651597175535,-0.56,0.381986288721035,3.19738417046192
2007,8,"Kampong Speu",2007.57692307692,40.5293477541963,18.7904275789633,-0.81,0.381897816305514,3.24048559204895
2007,9,"Kampong Speu",2007.65384615385,10.9788965858627,17.6899490846742,-1.07,0.381810236028597,3.28279984971067
2007,10,"Kampong Speu",2007.73076923077,4.66109028527509,16.387017834645,-1.34,0.379629381757681,3.32428019007426
2007,11,"Kampong Speu",2007.80769230769,1.50603773779613,14.8925155413751,-1.5,0.379545142944927,3.36488055186942
2007,12,"Kampong Speu",2007.88461538462,1.77759098218184,13.2195394719704,-1.6,0.379462124753095,3.40455571689372
2008,1,"Kampong Speu",2008,0.818876630854515,11.3832739301187,-1.64,0.379380422311675,3.44326146280852
2008,2,"Kampong Speu",2008.11538461538,0.81762511176232,9.34116194572535,-1.52,0.379300125492735,3.48095471688988
2008,3,"Kampong Speu",2008.19230769231,0.680600200920686,7.21987041670252,-1.29,0.379221318497205,3.51759370989519
2008,4,"Kampong Speu",2008.26923076923,0.951688445630374,4.99196214124595,-1.01,0.379144079512524,3.55313812924713
2008,5,"Kampong Speu",2008.34615384615,1.62972437313519,2.67927346211682,-0.84,0.379068480422466,3.58754927078136
2008,6,"Kampong Speu",2008.42307692308,6.37552690244056,0.304737097101711,-0.61,0.37899458654837,3.62079018835106
2008,7,"Kampong Speu",2008.5,6.91059909673316,-2.10786936158536,-0.37,0.378922456400671,3.65282584062881
2008,8,"Kampong Speu",2008.57692307692,6.49686589788594,-4.65714151783328,-0.23,0.376803861322565,3.68362323449323
2008,9,"Kampong Speu",2008.65384615385,8.92275389529284,-7.08078560510293,-0.24,0.376737098540386,3.71315156443356
2008,10,"Kampong Speu",2008.73076923077,6.61711446854604,-9.46808083251503,-0.35,0.376672274440329,3.7203997716865
2008,11,"Kampong Speu",2008.80769230769,7.55396793865682,-11.7945024054611,-0.55,0.376609417972701,3.74723752682475
2008,12,"Kampong Speu",2008.88461538462,3.63708702109082,-14.036044770665,-0.73,0.376548549375983,3.77273478148009
2009,1,"Kampong Speu",2009,1.07591445225574,-16.1694914951518,-0.85,0.37648967967108,3.79687078241212
2009,2,"Kampong Speu",2009.11538461538,1.47705754415392,-18.3299281457006,-0.79,0.372502946029125,3.8196275783175
2009,3,"Kampong Speu",2009.19230769231,3.08445473528811,-20.1849455525833,-0.61,0.370497086376658,3.84099012251456
2009,4,"Kampong Speu",2009.26923076923,5.75983055711774,-21.8685784563194,-0.33,0.370450939755451,3.86094636871479
2009,5,"Kampong Speu",2009.34615384615,16.5917236522458,-23.3632227738071,0.01,0.37040686880781,3.85804285686703
2009,6,"Kampong Speu",2009.42307692308,23.6552656687874,-24.6532292509391,0.28,0.370364825202745,3.87513670364398
2009,7,"Kampong Speu",2009.5,17.6220738687812,-25.8814801496804,0.45,0.370324747253496,3.89081367006257
2009,8,"Kampong Speu",2009.57692307692,6.66746880057048,-26.7218025788454,0.58,0.370286559462514,3.9050744506066
2009,9,"Kampong Speu",2009.65384615385,6.79285959978914,-27.322942289852,0.71,0.370250172169675,3.91792307775798
2009,10,"Kampong Speu",2009.73076923077,3.32605811565015,-27.6785674811873,1.01,0.370215481329804,3.90774008500786
2009,11,"Kampong Speu",2009.80769230769,3.32223321469662,-27.7849176461552,1.36,0.370182368443458,3.91779567292952
2009,12,"Kampong Speu",2009.88461538462,2.38856867499899,-27.6408404406836,1.56,0.370150700661632,3.92647818042098
2010,1,"Kampong Speu",2010,1.45707457300199,-27.3704015395553,1.5,0.370120331080941,3.93380515880987
2010,2,"Kampong Speu",2010.11538461538,1.58700797918097,-26.7248705013167,1.22,0.370091099240899,3.91811295472638
2010,3,"Kampong Speu",2010.19230769231,2.64243960560611,-25.8402473699554,0.84,0.370062831829463,3.9228259651478
2010,4,"Kampong Speu",2010.26923076923,1.18734517204478,-24.7256205339918,0.35,0.370035343597264,3.92626270794956
2010,5,"Kampong Speu",2010.34615384615,4.21648978543947,-23.3924286863716,-0.17,0.370008438475038,3.92845416608262
2010,6,"Kampong Speu",2010.42307692308,7.8982248724646,-21.8543236887519,-0.66,0.36998191088306,3.90779218739053
2010,7,"Kampong Speu",2010.5,17.0911920344606,-20.1873110730147,-1.05,0.369955547215969,3.90765302870862
2010,8,"Kampong Speu",2010.57692307692,21.2748758572838,-18.2771274757487,-1.35,0.369929127481498,3.90638633332694
2010,9,"Kampong Speu",2010.65384615385,14.9540024347153,-16.2141106163401,-1.56,0.369902427067445,3.88245956316223
2010,10,"Kampong Speu",2010.73076923077,9.04021498749541,-14.0189934201942,-1.64,0.36987521860788,3.8791406101126
2010,11,"Kampong Speu",2010.80769230769,4.31861975913023,-11.7137120315992,-1.64,0.369847273917125,3.87483856272025
2010,12,"Kampong Speu",2010.88461538462,3.26742855495498,-9.32115540573562,-1.59,0.369818365958586,3.84814497166802
2011,1,"Kampong Speu",2011,0.782581895192267,-6.86490596067518,-1.42,0.36978827081502,3.84211720767585
2011,2,"Kampong Speu",2011.11538461538,1.30229524765646,-4.34076311486577,-1.19,0.369756769627308,3.83527578624058
2011,3,"Kampong Speu",2011.19230769231,1.56067225990975,-1.81702618004978,-0.93,0.369723650470175,3.80637495780501
2011,4,"Kampong Speu",2011.26923076923,1.42888563339217,0.698073957423508,-0.73,0.369688710135489,3.79817864869746
2011,5,"Kampong Speu",2011.34615384615,7.39476578816253,3.18076865803688,-0.55,0.369651755796693,3.78936259797691
2011,6,"Kampong Speu",2011.42307692308,19.9567260555567,5.60791299231695,-0.44,0.369612606531364,3.75886894011099
2011,7,"Kampong Speu",2011.5,29.7686235351278,7.95723093215371,-0.48,0.369571094682835,3.7491138213818
2011,8,"Kampong Speu",2011.57692307692,33.8700422794968,10.2075471891288,-0.62,0.36952706704596,3.81320555670693
2011,9,"Kampong Speu",2011.65384615385,16.6567818042148,12.4488383775475,-0.83,0.369480385866429,3.85957570655767
2011,10,"Kampong Speu",2011.73076923077,9.93091121620043,14.4528484396595,-1.01,0.369430929647347,3.87824193486721
2011,11,"Kampong Speu",2011.80769230769,4.76540034741457,16.3024504621839,-1.09,0.369378593760909,3.87411554467921
2011,12,"Kampong Speu",2011.88461538462,4.37355125017525,17.9827757079783,-1.04,0.369323290866925,3.89347693172956
2012,1,"Kampong Speu",2012,3.3380294303636,19.4809307593932,-0.86,0.369264951143446,3.91341058993219
2012,2,"Kampong Speu",2012.11538461538,2.56328365695439,20.7861010414762,-0.72,0.36920352233789,3.9079983974478
2012,3,"Kampong Speu",2012.19230769231,10.1113423448462,22.0456595674686,-0.59,0.369138969649631,3.90087164301028
2012,4,"Kampong Speu",2012.26923076923,13.1666208560224,22.946393766276,-0.47,0.369071275457185,3.89335567248044
2012,5,"Kampong Speu",2012.34615384615,30.8960908534117,23.7960402728125,-0.26,0.369000438904674,3.88544167958095
2012,6,"Kampong Speu",2012.42307692308,62.737048827624,24.2718085362899,-0.01,0.3689264753634,3.85207925623519
2012,7,"Kampong Speu",2012.5,61.5158264869599,24.531730953015,0.25,0.368849415784933,3.84332076088968
2012,8,"Kampong Speu",2012.57692307692,43.6288006978729,24.5780811532221,0.37,0.368769305962363,3.8340773186679
2012,9,"Kampong Speu",2012.65384615385,34.3036661195849,24.4151911562311,0.37,0.368686205716153,3.7994084616194
2012,10,"Kampong Speu",2012.73076923077,29.1826317152215,24.2145146358602,0.27,0.368600188020541,3.78907781200353
2012,11,"Kampong Speu",2012.80769230769,16.6019143146892,23.6526793789273,0.05,0.368511338085686,3.77812025542768
2012,12,"Kampong Speu",2012.88461538462,11.0072974184011,23.0617556198351,-0.21,0.368419752409754,3.76648481474968
2013,1,"Kampong Speu",2013,3.66203072386082,22.1365068138143,-0.43,0.368325537814057,3.77895904154814
2013,2,"Kampong Speu",2013.11538461538,2.90011955002864,21.0485305081058,-0.43,0.368228810473106,3.71736725849352
2013,3,"Kampong Speu",2013.19230769231,4.91125314887106,19.8116633899692,-0.34,0.36812969495017,3.70406181498073
2013,4,"Kampong Speu",2013.26923076923,3.89873369588446,18.4407107718032,-0.3,0.368028323247609,3.6897818169593
2013,5,"Kampong Speu",2013.34615384615,7.03296404183401,16.951245437025,-0.36,0.367924833879951,3.62874406975214
2013,6,"Kampong Speu",2013.42307692308,15.5542109137744,15.3594040579194,-0.41,0.369811277074893,3.56899796524303
2013,7,"Kampong Speu",2013.5,25.1818584674734,13.7969157422505,-0.4,0.369704346082282,3.51071772626369
2013,8,"Kampong Speu",2013.57692307692,13.1383813669037,12.0420429336833,-0.32,0.369595703262225,3.47490360373617
2013,9,"Kampong Speu",2013.65384615385,6.87341402931997,10.233990216021,-0.26,0.369485505699785,3.45896993202395
2013,10,"Kampong Speu",2013.73076923077,7.11416728655599,8.38920751584814,-0.18,0.369373912946488,3.44182613264753
2013,11,"Kampong Speu",2013.80769230769,5.98345235589024,6.52375748131541,-0.17,0.36926108632085,3.44443937362705
2013,12,"Kampong Speu",2013.88461538462,2.36553125850696,6.0368466686859,-0.27,0.369147188254674,3.42481752622717
2014,1,"Kampong Speu",2014,1.11817764593733,4.94259121559803,-0.42,0.369032381684578,3.40394742101869
2014,2,"Kampong Speu",2014.11538461538,0.496073838449668,3.69130340019906,-0.46,0.368916829487535,3.38183172313412
2014,3,"Kampong Speu",2014.19230769231,0.619266694940535,2.12894720629183,-0.27,0.368800693958655,3.37943776199061
2014,4,"Kampong Speu",2014.26923076923,0.494817293983243,0.611460792208109,0.04,0.368684136329019,3.35481625604548
2014,5,"Kampong Speu",2014.34615384615,0.988460948705887,-0.911549570214941,0.21,0.372622947369048,3.3289840711236
2014,6,"Kampong Speu",2014.42307692308,2.22081812641068,-2.54159112462508,0.16,0.372504615157165,3.34378817293728
2014,7,"Kampong Speu",2014.5,4.55930781278265,-3.9870774774258,0.05,0.372386294773743,3.31546526433294
2014,8,"Kampong Speu",2014.57692307692,3.8156211644807,-5.40018239529096,0.07,0.372268141041411,3.30687076985243
2014,9,"Kampong Speu",2014.65384615385,4.42517775904108,-6.90844335182171,0.23,0.372150305822536,3.33572249701443
2014,10,"Kampong Speu",2014.73076923077,2.4555049887467,-8.18487189213572,0.49,0.372032937722167,3.41097480930559
2014,11,"Kampong Speu",2014.80769230769,1.10351694094195,-9.56747577340916,0.64,0.373945111655982,3.42161822332495
2014,12,"Kampong Speu",2014.88461538462,1.59175742634024,-10.7556555984796,0.66,0.373827675693531,3.43367361906919
2015,1,"Kampong Speu",2015,1.22218905078447,-11.9944536877692,0.55,0.375780368763196,3.47019789136374
2015,2,"Kampong Speu",2015.11538461538,0.488024928700996,-12.9509112441106,0.47,0.375664873603072,3.45867407038299
2015,3,"Kampong Speu",2015.19230769231,1.21862350471104,-14.0121496689386,0.53,0.375550506657413,3.49647821776736
2015,4,"Kampong Speu",2015.26923076923,1.09537118801692,-15.0779811255775,0.7,0.373374886818406,3.51235551449299
2015,5,"Kampong Speu",2015.34615384615,1.82325772854107,-15.7472792245755,0.93,0.373264449754688,3.55448067390591
2015,6,"Kampong Speu",2015.42307692308,2.7922996689546,-16.5161558101968,1.18,0.37315551253415,3.57175491093621
2015,7,"Kampong Speu",2015.5,7.88079228958002,-17.1766628995362,1.52,0.373048186142867,3.62026595837703
2015,8,"Kampong Speu",2015.57692307692,9.80939410177374,-17.6528571991981,1.86,0.372942576612743,3.67162157021884
2015,9,"Kampong Speu",2015.65384615385,8.70875945453512,-18.1003201470614,2.16,0.372838784993179,3.75801182707793
2015,10,"Kampong Speu",2015.73076923077,7.85251813733642,-18.4334382428747,2.42,0.372736907349268,3.9707038966463
2015,11,"Kampong Speu",2015.80769230769,4.46455495137437,-18.6514732282126,2.57,0.372637034785536,4.00332155022311
2015,12,"Kampong Speu",2015.88461538462,3.97630097008179,-18.8978411356824,2.64,0.374624827414518,3.95391254779616
2016,1,"Kampong Speu",2016,1.4430154073291,-18.7194128297133,2.48,0.374528469184065,3.90406932949059
2016,2,"Kampong Speu",2016.11538461538,1.44068191504921,-18.6087932204258,2.14,0.374434357574623,3.85384276049058
2016,3,"Kampong Speu",2016.19230769231,1.43886428417297,-18.3878097651525,1.58,0.37434256542162,3.84068066426652
2016,4,"Kampong Speu",2016.26923076923,0.718598072438419,-18.2079321062848,0.94,0.374253161002517,3.78935939185715
2016,5,"Kampong Speu",2016.34615384615,1.19648135630599,-17.7759087287453,0.39,0.374166208154096,3.73777276973856
2016,6,"Kampong Speu",2016.42307692308,2.38949726324621,-17.1240700538081,-0.07,0.374081766389354,3.6859632950881
2016,7,"Kampong Speu",2016.5,6.68369309335935,-16.5097437974192,-0.36,0.373999891008459,3.63397135865039
2016,8,"Kampong Speu",2016.57692307692,11.2050883639826,-15.9486646647857,-0.54,0.373920633198299,3.58183505399079
2016,9,"Kampong Speu",2016.65384615385,10.8349751946935,-15.1576657770465,-0.63,0.373844040115418,3.52959003104389
2016,10,"Kampong Speu",2016.73076923077,8.20568299475229,-14.2877531630026,-0.69,0.371752117611115,3.47726940072511
2016,11,"Kampong Speu",2016.80769230769,5.5827712428008,-13.4781593283734,-0.67,0.371682445847938,3.42490369503319
2016,12,"Kampong Speu",2016.88461538462,4.03321373754553,-12.4297419054217,-0.56,0.371615547546519,3.34041100061679
2017,1,"Kampong Speu",2017,1.65743032957865,-11.3755052085421,-0.34,0.371551453154577,3.28876309108118
2017,2,"Kampong Speu",2017.11538461538,0.709174323968148,-10.2701615637628,-0.16,0.371490189122227,3.23716982529317
2017,3,"Kampong Speu",2017.19230769231,0.944609281350376,-9.23393035801368,0.05,0.371431777821248,3.18564965404523
2017,4,"Kampong Speu",2017.26923076923,2.71265267453873,-8.04428014012878,0.2,0.371376237435758,3.13421879095371
2017,5,"Kampong Speu",2017.34615384615,4.59385428432619,-6.82678274097049,0.3,0.371323581827358,3.05447346109085
2017,6,"Kampong Speu",2017.42307692308,6.82353055447141,-5.68245174214686,0.31,0.371273820379002,3.00409900396174
2017,7,"Kampong Speu",2017.5,7.87429776324545,-4.49257130529142,0.14,0.371226957822899,2.80690371674542
2017,8,"Kampong Speu",2017.57692307692,7.277508196433,-3.24688568257527,-0.11,0.371182994058712,2.67521735592954
2017,9,"Kampong Speu",2017.65384615385,5.74507490910295,-2.07588130560896,-0.38,0.371141923968984,2.57467516031225
2017,10,"Kampong Speu",2017.73076923077,4.91834008925474,-0.837763110430395,-0.65,0.371103737239244,2.4981939490381
2017,11,"Kampong Speu",2017.80769230769,3.27520692406106,0.381657658256536,-0.84,0.371068418190491,2.42537767912305
2017,12,"Kampong Speu",2017.88461538462,3.85332648952473,1.52658714047055,-0.97,0.37103594563174,2.3252985697315
2018,1,"Kampong Speu",2018,2.33209988574745,2.69422203279073,-0.92,0.371006292740102,2.22040742443196
2018,2,"Kampong Speu",2018.11538461538,0.931399331418958,3.82189637680889,-0.85,0.370979426975424,2.13869666991015
2018,3,"Kampong Speu",2018.19230769231,0.930258200814042,4.87782855692298,-0.7,0.370955310035818,2.09835111947167
2018,4,"Kampong Speu",2018.26923076923,1.97415393789803,5.91422477796999,-0.5,0.370933897859642,2.06860958717788
2018,5,"Kampong Speu",2018.34615384615,4.40855930872603,6.89246144854973,-0.22,0.370915140678468,2.03861425288228
2018,6,"Kampong Speu",2018.42307692308,5.56204094986781,7.80453009931439,-0.01,0.370898983124577,2.00835898185447
2018,7,"Kampong Speu",2018.5,13.4267468835016,8.6588379279312,0.09,0.370885364395334,1.97784058911922
2018,8,"Kampong Speu",2018.57692307692,10.7520929786209,9.44078320510071,0.23,0.370874218475699,1.94705869054981
2018,9,"Kampong Speu",2018.65384615385,9.4691662958091,10.165099169756,0.49,0.370865474418948,1.91601555974603
2018,10,"Kampong Speu",2018.73076923077,11.4194043041908,10.7989427206941,0.76,0.370859056684611,1.87647058642734
2018,11,"Kampong Speu",2018.80769230769,8.87212311689378,11.3508828507001,0.9,0.370854885531565,1.84521595221318
2018,12,"Kampong Speu",2018.88461538462,13.9218617447779,11.8566816706108,0.81,0.370852877463294,1.81371512527447
2019,1,"Kampong Speu",2019,6.89181622473352,12.2458995622768,0.75,0.370852945721459,1.78197935612942
2019,2,"Kampong Speu",2019.11538461538,6.19351762524697,12.7053041162133,0.72,0.370855000823176,1.75002189957228
2019,3,"Kampong Speu",2019.19230769231,9.3950935591699,12.9701145157606,0.71,0.368812746847395,1.71785788141185
2019,4,"Kampong Speu",2019.26923076923,14.8770948389977,13.0984756752397,0.66,0.366791525033784,1.6788811437859
2019,5,"Kampong Speu",2019.34615384615,22.6349507920843,13.1400289350008,0.54,0.366798924107503,1.64660592443904
2019,6,"Kampong Speu",2019.42307692308,57.2039512889904,13.0962002333468,0.45,0.366807927257582,1.6141721141663
2019,7,"Kampong Speu",2019.5,66.9547221206535,12.9689555429632,0.28,0.366818441411909,1.58160084112177
2019,8,"Kampong Speu",2019.57692307692,69.161681713744,12.8634166451765,0.14,0.366830374600475,1.54891446014767
2019,9,"Kampong Speu",2019.65384615385,38.2420975037731,12.5663571690089,0.19,0.366843636622417,1.51613641823695
2019,10,"Kampong Speu",2019.73076923077,22.6226902949707,12.1941552371507,0.35,0.366858139705945,1.47799597472202
2019,11,"Kampong Speu",2019.80769230769,14.3089594565922,11.6572463302276,0.51,0.364873740723708,1.44531271104484
2019,12,"Kampong Speu",2019.88461538462,9.29947312124774,11.1978862848629,0.55,0.364890627779444,1.41260583505226
2020,1,"Kampong Speu",2020,6.33979032370861,10.7000427326831,0.5,0.364908506731377,1.37990183278942
2020,2,"Kampong Speu",2020.11538461538,2.60036961355735,10.181581562744,0.48,0.364927306131984,1.3472276483807
2020,3,"Kampong Speu",2020.19230769231,0.903425157813797,9.67926540056011,0.4,0.364946959913857,1.314610556668
2020,4,"Kampong Speu",2020.26923076923,1.46648560190645,9.13728752003691,0.19,0.364967407869817,1.27783480640807
2020,5,"Kampong Speu",2020.34615384615,2.47903531725526,8.39319164996162,-0.08,0.364988596084012,1.24557501051474
