"time","biweek","provname","year","cases","births","pop","precip_mm","temp_C","cases_per_1000","reconstructed_annual_period","reconstructed_multi_period","multi_period_mean","avg_wave_power_annual","avg_wave_power_multi","month","avg_wave_coherency_temp","avg_cross_power_temp","avg_wave_coherency_precip","avg_cross_power_precip","proportion_coherence_annual"
2002.46153846154,13,"Banteay Meanchey",2002,132,648.411123025976,633197.635348516,78.007,28.2662717928571,0.208465718491425,0.0497507727377519,0.0183292452451343,4.80997123879223,3.24374129138189,0.431631285748264,6,0.580359044818254,3.68261644990088,0.492462649625888,4.45468141270049,0.666666666666667
2002.5,14,"Banteay Meanchey",2002,119,648.536412799372,633650.693530743,53.915,28.8497108142857,0.18780063087586,0.0556958846680448,0.0181488020574659,4.79303731300185,3.34723834062541,0.435188344822878,7,0.579761767781379,3.81497988738659,0.491297865251566,4.57970683626971,0.666666666666667
2002.53846153846,15,"Banteay Meanchey",2002,105,648.661702572767,634103.751712969,60.3624,28.3680230142858,0.165588044095864,0.057609044868348,0.0176429374682388,4.77619487844796,3.47665255828896,0.442372380368044,7,0.579169155511155,3.92673414737982,0.491035010496021,4.7249334515488,0.666666666666667
2002.57692307692,16,"Banteay Meanchey",2002,105,648.786992346162,634556.809895196,70.0945,27.9065549714286,0.165469818245811,0.0573623281506662,0.0170747736148426,4.75944529741103,3.56210267371403,0.449642698826443,8,0.578581198427379,4.03512603358245,0.490763030600202,4.88372188507623,0.666666666666667
2002.61538461538,17,"Banteay Meanchey",2002,59,648.912282119557,635009.868077422,113.9641,26.8491930642857,0.0929119419492337,0.0520098328350303,0.0164443191326811,4.74279012620986,3.68412525794527,0.456999665937205,8,0.577997878329224,4.16221091706005,0.490481485537356,5.03875743361674,0.666666666666667
2002.65384615385,18,"Banteay Meanchey",2002,73,649.037571892952,635462.926259648,125.7116,27.4230363214286,0.114876882636852,0.0443747244571752,0.0163398041271969,4.72623110196144,3.75672617225488,0.463791753219824,9,0.577419156961314,4.26458402977789,0.490190193521794,5.17397705443635,0.666666666666667
2002.69230769231,19,"Banteay Meanchey",2002,54,649.162861666347,635915.984441875,192.4193,26.8481177071429,0.0849168778913369,0.033125132031427,0.0152398765619568,4.70977012912325,3.85176710342669,0.467986203728258,9,0.576844965515902,4.36285871262945,0.487144313279364,5.32142651827977,0.666666666666667
2002.73076923077,20,"Banteay Meanchey",2002,60,649.288151439742,636369.042624101,84.614,27.81774955,0.0942849132833157,0.0187567817197838,0.0144235815088803,4.69340926589397,3.92676011985995,0.47553891645838,10,0.576275195785859,4.45682717979259,0.487111328823631,5.41348726916244,0.666666666666667
2002.76923076923,21,"Banteay Meanchey",2002,42,649.413441213137,636822.100806327,15.0764474474331,27.5421394285714,0.0659524849197613,0.00238487715192502,0.0129253780246986,4.67715071054791,4.01403625985166,0.472051527158265,10,0.575709693534199,4.57280090309496,0.485130526393181,5.54955830057963,0.666666666666667
2002.80769230769,22,"Banteay Meanchey",2002,21,649.538730986533,637275.158988554,76.9159690559,27.1151966,0.0329527986518884,-0.0138977262427544,0.0119596831103143,4.6609967877775,4.11010502151065,0.479581252161712,11,0.575148254488736,4.70619564667087,0.484811454277594,5.6273696390337,0.666666666666667
2002.84615384615,23,"Banteay Meanchey",2002,18,649.664020759928,637728.21717078,23.86202992953,27.1526943785715,0.0282251898463193,-0.0300208176664014,0.0109338447979486,4.64494993511628,4.16646582679406,0.487196439668201,11,0.574590623215857,4.78854361394916,0.484484751670948,5.69725793365373,0.666666666666667
2002.88461538462,24,"Banteay Meanchey",2002,10,649.789310533323,638181.275353006,16.3121,27.3448946642857,0.0156695289978048,-0.0441856630053118,0.0093897577845256,4.62901268951259,4.24965381856816,0.491201726590787,12,0.574036494978761,4.86583661756384,0.484151232925218,5.75916348635422,0.666666666666667
2002.92307692308,25,"Banteay Meanchey",2002,10,649.914600306718,638634.333535233,12.848007145391,27.6795767857143,0.0156584127643809,-0.0565246714355442,0.00889111403181084,4.61318767412148,4.29178867384041,0.49822238256241,12,0.573485520540777,4.90568672039575,0.483811741167017,5.81306106590384,0.666666666666667
2002.96153846154,26,"Banteay Meanchey",2002,3,650.039890080113,639087.391717459,3.3807404455,27.93685544,0.00469419368756113,-0.0649690440301021,0.0076911114561303,4.59747758537899,4.36057455537038,0.506023427282581,12,0.572937313729398,4.97152562606341,0.483467114311374,5.9021862110265,0.666666666666667
2003,1,"Banteay Meanchey",2003,14,650.165179853508,639539.027655765,0.0133261241881,24.8333033571429,0.0218907672473361,-0.0704370513753522,0.00643550022917621,4.58188518041915,4.38747179958119,0.51391015045103,1,0.572391461429125,5.03207401272807,0.483118153670614,5.999727126386,0.666666666666667
2003.03846153846,2,"Banteay Meanchey",2003,14,650.290469626903,639965.063203502,0.1501212822671,26.0001511714286,0.0218761941939761,-0.0718414090025896,0.00512612391290336,4.56641326489027,4.40627001314267,0.521882765060458,1,0.571847535523491,5.13974531727648,0.48140538207323,6.03139569068527,0.708333333333333
2003.07692307692,3,"Banteay Meanchey",2003,10,650.478918112648,640391.098751239,0.0602096277232,26.4360433285715,0.0156154575219736,-0.0682883844089059,0.00393316572289931,4.55106468122227,4.45152935462943,0.525112287310827,1,0.572648746034729,5.15206870872889,0.481050518564487,6.00787140514878,0.666666666666667
2003.11538461538,4,"Banteay Meanchey",2003,4,650.70755850625,640817.134298976,25.6578,28.9443140642857,0.00624203034829244,-0.0608004423107514,0.00251838402142267,4.53584229739253,4.47835848526218,0.533180192820128,2,0.572113955743145,5.19661901009219,0.48069317853549,6.02303094439242,0.666666666666667
2003.15384615385,5,"Banteay Meanchey",2003,9,650.936198899853,641243.169846714,39.1031,29.0050521142857,0.0140352372129771,-0.0507415423817801,0.00105521206981391,4.52074899623263,4.47294936053488,0.541333733763713,2,0.571579732904341,5.23570075585243,0.480333778262346,6.03061518069739,0.666666666666667
2003.19230769231,6,"Banteay Meanchey",2003,12,651.164839293456,641669.205394451,26.0253188945,29.1295501714286,0.018701224710672,-0.0378459653207509,0.000202188066996262,4.50578766531332,4.45933263476931,0.548497668649643,3,0.567211176732934,5.32387346128308,0.47997261360965,6.03081532435106,0.666666666666667
2003.23076923077,7,"Banteay Meanchey",2003,19,651.393479687059,642095.240942188,38.2745,29.8048585214286,0.0295906257958244,-0.0226634853124335,-0.00135359610659432,4.49096118743986,4.47278624968302,0.556810341975425,3,0.566679050347053,5.35265608356575,0.476093382365562,6.13488627707365,0.666666666666667
2003.26923076923,8,"Banteay Meanchey",2003,41,651.622120080662,642521.276489925,35.38110031567,30.98671275,0.0638111164566905,-0.00696591892931498,-0.00345587573050221,4.47627243178493,4.46761058492788,0.561010752556752,4,0.566146532723709,5.43181055554104,0.475732590072117,6.12153310426274,0.666666666666667
2003.30769230769,9,"Banteay Meanchey",2003,19,651.850760474265,642947.312037662,53.2356,29.50400545,0.0295514105810385,0.00859829072414521,-0.00509373372213025,4.46172424568073,4.4304539451777,0.569425174159082,4,0.562422390137172,5.45006060396536,0.475370379268069,6.10132814073481,0.666666666666667
2003.34615384615,10,"Banteay Meanchey",2003,42,652.079400867868,643373.347585399,84.3502,29.3328259571429,0.0652809137301496,0.0226774218806727,-0.00614033324741932,4.44731944708689,4.40961924275367,0.576664855037924,5,0.561891722793625,5.51976744654821,0.475006843312627,6.13637489705278,0.666666666666667
2003.38461538462,11,"Banteay Meanchey",2003,76,652.308041261471,643799.383133136,102.1768,28.9550777714286,0.118049196676977,0.0353015487275229,-0.0078557510354641,4.43306081774594,4.35826263825652,0.585233934669873,5,0.561360264738324,5.52733778152095,0.474642128282205,6.10331730977644,0.666666666666667
2003.42307692308,12,"Banteay Meanchey",2003,107,652.536681655073,644225.418680873,40.8959,29.5287009285714,0.166090931679,0.043639273781461,-0.00960150220690871,4.41895109703262,4.34648614548518,0.593888451489751,6,0.560828035818525,5.58724393139148,0.474276456238244,6.06417285044129,0.666666666666667
2003.46153846154,13,"Banteay Meanchey",2003,114,652.765322048676,644651.45422861,51.8224,28.1037682857143,0.176839746893013,0.0488304845465242,-0.0118562461072041,4.4049929764991,4.34431063218332,0.598137570503258,6,0.560295118464386,5.62972385184913,0.473910126933446,6.07063759081736,0.666666666666667
2003.5,14,"Banteay Meanchey",2003,143,652.993962442279,645077.489776348,81.9897,28.3274035,0.221678794046245,0.0513159643142522,-0.0130745504789451,4.3911890951133,4.29974050207901,0.605425849975161,7,0.559761651875265,5.72707479151969,0.471700951100285,6.08222747771639,0.625
2003.53846153846,15,"Banteay Meanchey",2003,144,653.222602835882,645503.525324085,87.0086,28.4179887785714,0.223081663152347,0.0506146706641168,-0.014900913307451,4.37754203518298,4.26495570432607,0.614243383261888,7,0.559227825834559,5.71311084389782,0.471336589280507,6.02575147065151,0.625
2003.57692307692,16,"Banteay Meanchey",2003,108,653.451243229485,645929.560871822,70.8482,28.49143505,0.167200893939938,0.0482730501661434,-0.0167431951953663,4.36405431895471,4.16131087733071,0.623145547804493,8,0.558693874863216,5.73883974271549,0.470972822885878,5.96414103454636,0.625
2003.61538461538,17,"Banteay Meanchey",2003,79,653.679883623088,646355.596419559,63.9284,27.8282079285714,0.122223742530605,0.0409172149277535,-0.0185971642125868,4.35072840587237,4.13488812558211,0.632132332189617,8,0.558160073235268,5.77853144560901,0.468965651985878,5.89768220068612,0.625
2003.65384615385,18,"Banteay Meanchey",2003,52,653.908524016691,646781.631967296,76.7496,27.9206501142858,0.0803980778517677,0.0315238398921754,-0.020394050780555,4.33756669047679,4.11740403051543,0.634727513729048,9,0.557626731124353,5.8133739500851,0.468605291105609,5.8868548805375,0.625
2003.69230769231,19,"Banteay Meanchey",2003,46,654.137164410294,647207.667515033,139.3921,27.1862613928571,0.071074559695218,0.0210161217218937,-0.0186727574894985,4.32457150092462,4.12191263926757,0.708908872048983,9,0.557094191869332,5.78015854099973,0.46824654535538,5.86152716159606,0.625
2003.73076923077,20,"Banteay Meanchey",2003,45,654.365804803897,647633.70306277,95.4804,27.7515165928572,0.0694837217198354,0.0105375260611367,-0.0210510490269834,4.31174509810177,4.09841160351321,0.72786372771342,10,0.556562830084158,5.74264948495375,0.466555998242903,5.83057378363163,0.625
2003.76923076923,21,"Banteay Meanchey",2003,34,654.594445197499,648059.738610507,64.5168,27.6473856714286,0.0524642991599799,-3.95819643142759e-05,-0.0236839409822751,4.299089675304,4.09177009431423,0.753356921916688,10,0.556033050133326,5.764899191733,0.466201537594127,5.80647057017659,0.625
2003.80769230769,22,"Banteay Meanchey",2003,20,654.823085591102,648485.774158245,14.511301492683,27.5764175928572,0.0308410774715307,-0.00980750395906251,-0.025692380525327,4.28660735845524,4.04548226764143,0.777226984580638,11,0.55550528438022,5.66877561419853,0.465849632820287,5.76789376520972,0.666666666666667
2003.84615384615,23,"Banteay Meanchey",2003,7,655.051725984705,648911.809705982,8.1320347918214,27.89144555,0.0107872901915156,-0.0189663184574944,-0.0277505125476017,4.27430020683183,4.01330804791437,0.817738409452977,11,0.554979990607262,5.67251787329596,0.46683413200857,5.72597541855941,0.666666666666667
2003.88461538462,24,"Banteay Meanchey",2003,4,655.280366378308,649337.845253719,1.1044236395782,27.7436727071429,0.00616012146718025,-0.0264219330809,-0.0318470015116387,4.26217021425973,3.97396773837264,0.852113405768463,12,0.554457648102498,5.73979625814176,0.465618169162596,5.69239637713001,0.666666666666667
2003.92307692308,25,"Banteay Meanchey",2003,5,655.509006771911,649763.880801456,0.38767043618,26.1249093857143,0.00769510301778042,-0.0322308793845646,-0.0365394867348418,4.25021931075011,3.87647466149587,0.869150514593585,12,0.553938752089341,5.79945767634886,0.463491367912177,5.64780106493488,0.666666666666667
2003.96153846154,26,"Banteay Meanchey",2003,4,655.737647165514,650189.916349193,0.235918578234,24.60028608,0.00615204865442999,-0.0369733735770583,-0.0412541330745173,4.23844936453765,3.81274107280414,0.886390318343196,12,0.553423806414006,5.86179529057643,0.463155233753474,5.6034171398945,0.666666666666667
2004,1,"Banteay Meanchey",2004,2,655.966287559117,650614.279200125,16.4287469214087,26.5150079142857,0.00307401799182586,-0.0388724721200554,-0.0467100938983218,4.22686218448551,3.72635732390876,0.908689188521604,1,0.552913314660718,5.81512749454343,0.46282254057592,5.50724990935872,0.666666666666667
2004.03846153846,2,"Banteay Meanchey",2004,2,656.19492795272,651024.424128216,3.69072856717,26.24400915,0.00307208136265885,-0.0379935545305939,-0.0514322234970009,4.21545952282008,3.56805592402986,0.926442207069046,1,0.552407770099005,5.90282303078287,0.460863973963517,5.583903489574,0.666666666666667
2004.07692307692,3,"Banteay Meanchey",2004,2,656.423568346323,651434.569056307,15.732295776192,26.450121,0.00307014717210552,-0.0372149384232848,-0.0591597909962842,4.20424307815867,3.43253664238994,0.950713179764877,1,0.551907645046383,5.8608696451146,0.461777458221264,5.73311719858038,0.666666666666667
2004.11538461538,4,"Banteay Meanchey",2004,3,656.669150563118,651844.713984398,2.1928794388891,27.0706637857143,0.00460232312334407,-0.0332203655236973,-0.0648139664395875,4.1932144987933,3.26822554042945,0.972338813315068,2,0.549111595422492,5.82156855077161,0.461455889655599,5.77868893319943,0.666666666666667
2004.15384615385,5,"Banteay Meanchey",2004,2,656.974029161089,652254.858912489,2.75480385908,29.2234097142857,0.00306628608843883,-0.0286823961071538,-0.0691295219400882,4.1823753861941,3.16552711731218,0.986750020515868,2,0.548630320531733,5.85203827454147,0.461137776686349,5.77184094185058,0.666666666666667
2004.19230769231,6,"Banteay Meanchey",2004,4,657.27890775906,652665.00384058,23.30765280394,30.6190625071429,0.00612871837230764,-0.0242123441408543,-0.0754772435754636,4.1717272986962,3.09892893984392,1.01082215488365,3,0.548155653079226,5.88995307105908,0.459056060813405,5.85048601838888,0.666666666666667
2004.23076923077,7,"Banteay Meanchey",2004,2,657.583786357031,653075.148768671,43.5059658192,30.6050775142857,0.00306243470413912,-0.0194614092971776,-0.0793072723397739,4.16127175533505,3.03973116451075,1.02962191437675,3,0.547687897048975,6.01841888637296,0.458748221090011,5.86610458233471,0.666666666666667
2004.26923076923,8,"Banteay Meanchey",2004,3,657.888664955002,653485.293696761,27.2754245084,31.3444389214286,0.00459076895675651,-0.0147443123241784,-0.0827051830648674,4.15101023979559,3.01868528073657,1.04858081441896,4,0.547227294871374,6.00518357404024,0.458444276143829,5.89227667316866,0.666666666666667
2004.30769230769,9,"Banteay Meanchey",2004,11,658.193543552973,653895.438624852,83.0867,30.1056209714286,0.0168222614048709,-0.0101461462581698,-0.0857354320763197,4.14094420444211,3.00648308611333,1.060793231194,4,0.543062038278026,5.99878465925964,0.458144532440006,5.92856840507392,0.666666666666667
2004.34615384615,10,"Banteay Meanchey",2004,3,658.498422150944,654305.583552943,48.7226,29.5138663,0.00458501360130493,-0.00603158282837332,-0.088197021296913,4.13107507439672,2.99731381346037,1.07525074403086,5,0.542618987889391,6.07259850052079,0.457849356938376,5.90115286289523,0.666666666666667
2004.38461538462,11,"Banteay Meanchey",2004,10,658.803300748915,654715.728481034,58.3052,29.1747511428572,0.0152738044390661,-0.00205779304131844,-0.0911128895711315,4.12140425163574,3.02296367524768,1.09658867728395,5,0.542183471389802,6.08293321986504,0.457559148183799,5.95655994507768,0.666666666666667
2004.42307692308,12,"Banteay Meanchey",2004,11,659.108179346886,655125.873409125,192.4278,27.5113466,0.0167906664146212,-0.000604417166497157,-0.0925118699214759,4.11193311907479,3.01967536514716,1.11086504103769,6,0.541755473211158,6.10152098818832,0.455518248633816,5.94723961844822,0.708333333333333
2004.46153846154,13,"Banteay Meanchey",2004,11,659.413057944857,655536.018337216,23.332,28.5229866642857,0.0167801611083122,0.000972595642488808,-0.0932122965806423,4.10266304461486,3.02420932346429,1.13017168148852,6,0.541334922572929,6.05383989299029,0.455242145902906,5.94641790381186,0.708333333333333
2004.5,14,"Banteay Meanchey",2004,9,659.717936542829,655946.163265307,29.1664,29.1832567214286,0.0137206382231095,0.00296881118505729,-0.0941127884156226,4.09359538512333,3.06169355920243,1.15131840379115,7,0.540921697418134,6.08974168665913,0.45376482161006,6.02818881546987,0.708333333333333
2004.53846153846,15,"Banteay Meanchey",2004,16,660.022815140799,656356.308193397,72.9043,27.9859908785714,0.0243770034663635,0.0023954402065967,-0.0934511724759872,4.08473149032573,3.07345537971945,1.16345172540012,7,0.540515628013126,6.134727268893,0.453500506109247,6.04454997497708,0.708333333333333
2004.57692307692,16,"Banteay Meanchey",2004,11,660.32769373877,656766.453121488,86.1891,27.3287546214286,0.0167487239150524,0.00126143251995066,-0.0921761155252431,4.07607270658534,3.11785187872234,1.18295927542338,8,0.540116499851168,6.26208099951495,0.45324225363561,6.06890888433189,0.708333333333333
2004.61538461538,17,"Banteay Meanchey",2004,19,660.632572336742,657176.598049579,66.0341,27.91342495,0.0289115590183669,-0.00166830501519232,-0.0910907890838815,4.06762038055004,3.1361632788199,1.19821682766691,8,0.539724055652485,6.25106449746822,0.452989918873582,6.1010148102125,0.708333333333333
2004.65384615385,18,"Banteay Meanchey",2004,14,660.937450934713,657586.74297767,67.7397,28.0060992214286,0.0212899669123582,-0.00573896395690665,-0.0885192643879787,4.05937586264711,3.18021961142287,1.21779384759255,9,0.539337996423403,6.32162209315863,0.451013768222992,6.14055329158871,0.708333333333333
2004.69230769231,19,"Banteay Meanchey",2004,7,661.242329532684,657996.887905761,117.208,27.3735322714286,0.010638348187754,-0.0108780337374257,-0.0853626908450479,4.05134051040861,3.20589142803899,1.23744804280016,9,0.538957981706651,6.32784114846697,0.450775287789189,6.18716590000885,0.75
2004.73076923077,20,"Banteay Meanchey",2004,12,661.547208130654,658407.032833852,50.054,27.8135561785714,0.0182258077474518,-0.0150929549807736,-0.0816553023871369,4.04351569161175,3.26317307223213,1.2571708896752,10,0.538583629307176,6.34262361881599,0.450914457251236,6.16745658342408,0.75
2004.76923076923,21,"Banteay Meanchey",2004,5,661.852086728626,658817.177761943,17.10046219276,27.7491075571429,0.00758935888251338,-0.0199847132147716,-0.0772732430458412,4.03590278722014,3.2993757018162,1.26966486369587,10,0.538214514898001,6.35067572997293,0.450683660211508,6.227495202448,0.75
2004.80769230769,22,"Banteay Meanchey",2004,2,662.156965326597,659227.322690034,1.6770295425265,28.1297696571429,0.0030338548345339,-0.0245584578731294,-0.0724538295065688,4.02850319411354,3.36733278875151,1.28936565485036,11,0.537850171986295,6.3156761781822,0.450456595388766,6.29343120155407,0.75
2004.84615384615,23,"Banteay Meanchey",2004,4,662.461843924568,659637.467618124,2.4689488539363,29.3088323142857,0.00606393692954335,-0.0298615385669562,-0.067226895058656,4.02131832759526,3.40323090418401,1.30910953123714,11,0.537490092741523,6.35724391318483,0.450232752114301,6.36487335276334,0.75
2004.88461538462,24,"Banteay Meanchey",2004,2,662.766722522539,660047.612546215,4.4527131061881,26.8426707142858,0.0030300844393403,-0.0342255275880565,-0.0619087378181875,4.01434962366783,3.47205198684048,1.3142692456334,12,0.537133730150012,6.33999358953295,0.450011644402185,6.44145700601954,0.75
2004.92307692308,25,"Banteay Meanchey",2004,3,663.07160112051,660457.757474306,0.0043266657922,25.2619424,0.00454230413080841,-0.0373538045550704,-0.0560653658383009,4.00759854106869,3.54459586340732,1.33382303290726,12,0.536780501863348,6.33169660866476,0.449792822582325,6.36325144676914,0.75
2004.96153846154,26,"Banteay Meanchey",2004,3,663.376479718481,660867.902402397,0.0002761662741,24.8070542066667,0.00453948510601643,-0.0396107354716151,-0.0491054520360664,4.00106656305937,3.58572721326025,1.34526173871891,12,0.532723769645526,6.39389194373467,0.44957587917184,6.44851121171151,0.75
2005,1,"Banteay Meanchey",2005,2,663.681358316452,661276.992964903,0.682694281552,24.2513851071429,0.00302445120770465,-0.039733543452606,-0.0427869163360525,3.99475519896224,3.66276991073679,1.36471096557254,1,0.529191909905644,6.27613003443124,0.448470291127679,6.53786767862391,0.75
2005.03846153846,2,"Banteay Meanchey",2005,2,663.986236914423,661680.460244286,0.446616687927,26.9864282214286,0.00302260701375649,-0.041145704963973,-0.036042799719061,3.98866598544019,3.73602792118587,1.37552835047844,1,0.528849367039342,6.22872878913488,0.448255615897012,6.56014592087989,0.75
2005.07692307692,3,"Banteay Meanchey",2005,2,664.291115512394,662083.927523669,0.771388904176,29.3081172928572,0.00302076506747478,-0.0396860005907715,-0.0296675478788999,3.98280048751559,3.80655790603778,1.39483230710315,1,0.52850737213324,6.00342782903193,0.446355794395048,6.58479873194006,0.75
2005.11538461538,4,"Banteay Meanchey",2005,2,664.595994110365,662487.394803053,1.006441109136,29.7571804785715,0.00301892536475289,-0.0361623430034818,-0.0220210606843743,3.97716029932524,3.88022965588041,1.40515007355609,2,0.528165274798126,5.95366607348782,0.446145233674287,6.61177266539375,0.791666666666667
2005.15384615385,5,"Banteay Meanchey",2005,8,664.900872708336,662890.862082436,3.4897531091993,28.1085752142857,0.0120683516059769,-0.0295272965565054,-0.0158249909164851,3.97174704460893,3.92897130067436,1.42428100263891,2,0.527822445493065,6.03674155822063,0.44593501070207,6.71597274657176,0.791666666666667
2005.19230769231,6,"Banteay Meanchey",2005,2,665.235856486156,663294.329361819,31.9623237213,30.0434491642857,0.00301525267361215,-0.0206430715441416,-0.009435585031974,3.96656237692952,4.01271393044398,1.43438621354913,3,0.527478286866405,5.94525941990904,0.445724878321075,6.66376161532326,0.791666666666667
2005.23076923077,7,"Banteay Meanchey",2005,8,665.576861299947,663697.796641203,24.9533907024,30.3090551071429,0.0120536787081197,-0.00921355880999556,-0.00379988595215065,3.96160797962286,4.10767517219384,1.4532992635011,3,0.527678337678467,5.96508584036722,0.443829547655412,6.77295255357668,0.791666666666667
2005.26923076923,8,"Banteay Meanchey",2005,6,665.917866113738,664101.263920586,41.8676,30.3307181857143,0.00903476672304224,0.00289147812681407,0.00144969810039388,3.9568855654757,4.1956189671139,1.47214978145194,4,0.526593517140488,6.02785693156675,0.443621362177892,6.88510576554691,0.791666666666667
2005.30769230769,9,"Banteay Meanchey",2005,10,666.258870927528,664504.73119997,14.45828065524,32.0451358857143,0.0150488018075385,0.015784836865877,0.00667608018740737,3.95239687613013,4.29528620610597,1.48336893249793,4,0.522600575526854,6.12373506051897,0.443412303026823,7.00003830792885,0.791666666666667
2005.34615384615,10,"Banteay Meanchey",2005,24,666.599875741319,664908.198479353,73.8806,30.0554165428572,0.0360952084135646,0.029137855846438,0.0114760335312895,3.94814368121254,4.39621706228133,1.49275812323326,5,0.522252453373028,6.20660795889876,0.443201844106551,7.13538767223951,0.791666666666667
2005.38461538462,11,"Banteay Meanchey",2005,63,666.94088055511,665311.665758736,36.5625,30.0582490428571,0.0946924625591127,0.0420764982209166,0.0152384006541989,3.94412777718498,4.48798676307862,1.51116111479608,5,0.521900672129023,6.41762951769928,0.441304357156439,7.25797895621509,0.791666666666667
2005.42307692308,12,"Banteay Meanchey",2005,44,667.2818853689,665715.13303812,44.8746,30.0765678428572,0.0660943364757197,0.0550238177922928,0.0195120594873165,3.94035098591616,4.56772686141026,1.52840942829907,6,0.521544951153231,6.53613210714577,0.441091271528584,6.80450137960149,0.791666666666667
2005.46153846154,13,"Banteay Meanchey",2005,74,667.622890182691,666118.600317503,52.7647,28.7975933357143,0.111091328127946,0.0649039921569403,0.0220378121456792,3.93681515296881,4.67058751563542,1.54662030298089,6,0.521185068980956,6.61445075850587,0.440873827852024,6.60144422397051,0.791666666666667
2005.5,14,"Banteay Meanchey",2005,171,667.963894996482,666522.067596886,74.1074,28.0163862785715,0.25655564656176,0.0727984452970336,0.0248948676849145,3.93352214559924,4.73656717774943,1.5630677725332,7,0.520820861268372,6.6566460421124,0.440650556280517,6.53910706788113,0.791666666666667
2005.53846153846,15,"Banteay Meanchey",2005,234,668.304899810272,666925.53487627,62.377,28.5123061285714,0.350863758790421,0.0769162807819155,0.0260660617282567,3.93047385046404,4.83957441724914,1.58104801464124,7,0.520452218807143,6.69841176611054,0.440419906553433,6.48643558740425,0.791666666666667
