"year","corr","provname","comp_prov","full_ts_corr","dist_m","dist_km","dist_from_PP_m","dist_from_PP_km"
2019,0.607511481848711,"Kampong Chhnang","Kratie",0.456395166463708,174937.945787278,174.937945787278,73616.8884965634,73.6168884965634
2020,0.775743993692554,"Kampong Chhnang","Kratie",0.456395166463708,174937.945787278,174.937945787278,73616.8884965634,73.6168884965634
2002,-0.135350569572997,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2003,-0.0527178807733413,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2004,-0.141426861927486,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2005,-0.283803137630589,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2006,-0.175658010526877,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2007,0.446155738428067,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2008,-0.0275227993409519,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2009,-0.201831041835192,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2010,-0.316782691217545,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2011,-0.308943851518217,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2012,0.689358727193523,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2013,-0.0999959017239419,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2014,-0.239948966169989,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2015,0.751228365364179,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2016,0.290877829123301,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2017,-0.277915217059982,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2018,0.277367652759356,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2019,0.894675020649885,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2020,0.39010617917976,"Kampong Chhnang","Mondul Kiri",0.531993837298965,276039.082254038,276.039082254038,73616.8884965634,73.6168884965634
2002,0.103513502342587,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2003,0.557033243031168,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2004,0.512014633929012,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2005,0.840532389699149,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2006,0.722686007295968,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2007,0.890480809699577,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2008,0.789580491162478,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2009,0.36126734718305,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2010,0.805033248679177,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2011,0.82914450274423,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2012,0.941475583612897,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2013,0.902737243167037,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2014,-0.1512891540712,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2015,0.942247459905492,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2016,0.714743719992128,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2017,0.724427520098952,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2018,0.908759307742919,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2019,0.863907661426102,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2020,0.891016327108482,"Kampong Chhnang","Oddar Meanchey",0.773152968992379,235028.507433836,235.028507433836,73616.8884965634,73.6168884965634
2002,-0.13535056957294,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2003,-0.176637255878911,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2004,0.198641010476541,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2005,0.296104507846594,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2006,0.697809457878226,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2007,0.411594909048141,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2008,0.685587566787294,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2009,-0.0493572967782504,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2010,0.597843341230807,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2011,0.386316779490682,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2012,0.785114981954307,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2013,0.414799333395927,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2014,-0.162780744889741,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2015,0.876743449441729,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2016,0.191147379416688,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2017,-0.168171579884183,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2018,0.309408611051167,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2019,0.704148046064844,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2020,0.636992014323317,"Kampong Chhnang","Pailin",0.650930000706134,221831.689186216,221.831689186216,73616.8884965634,73.6168884965634
2002,0.238311347648346,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2003,0.428300759975908,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2004,0.481596001497657,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2005,0.511538928294686,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2006,0.416764315124424,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2007,0.934110676771826,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2008,0.403807284369537,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2009,0.73781920565643,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2010,0.762170134542543,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2011,0.711533987363848,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2012,0.859896911953883,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2013,0.554662560211796,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2014,0.157051726410498,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2015,0.125411787735823,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2016,0.549364921173721,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2017,0.084269979267211,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2018,0.315474426722662,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2019,0.800666236745589,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2020,0.0651222364096503,"Kampong Chhnang","Phnom Penh",0.566482375571815,73617.8927483072,73.6178927483072,73616.8884965634,73.6168884965634
2002,0.637714381954332,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2003,0.477031765151838,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2004,-0.166379411593924,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2005,0.333241801700145,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2006,0.211375657020729,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2007,0.546010510527655,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2008,-0.0531089566441984,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2009,0.275564652575937,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2010,0.64278316703037,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2011,0.586806941990157,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2012,0.758891844720204,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2013,0.317606208411264,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2014,0.6719165306718,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2015,0.545469796644674,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2016,0.29642812679828,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2017,0.066918521015245,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2018,0.125186174623184,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2019,0.753347238866907,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2020,0.671861106177804,"Kampong Chhnang","Preah Sihanouk",0.60293541495971,153671.879199613,153.671879199613,73616.8884965634,73.6168884965634
2002,0.39011984748112,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2003,0.26982590589989,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2004,0.428841419296632,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2005,0.426536473387773,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2006,0.630633079916577,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2007,0.887486581844882,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2008,0.191733445036898,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2009,0.55763309793833,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2010,0.523247057802299,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2011,0.886821720232779,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2012,0.824734704948497,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2013,0.90626601819468,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2014,0.228263993861242,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2015,0.917068178214893,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2016,0.642827176360438,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2017,0.741517412372212,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2018,0.805524224673278,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2019,0.923517254259114,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2020,0.759529765730454,"Kampong Chhnang","Preah Vihear",0.728375779256059,181436.67159404,181.43667159404,73616.8884965634,73.6168884965634
2002,0.669482141006616,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2003,0.771069380116247,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2004,0.762481828580112,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2005,0.661220995711085,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2006,0.714698198393562,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2007,0.816616285034376,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2008,0.800056045759627,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2009,0.741892764626865,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2010,0.867684863028473,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2011,0.939032041312654,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2012,0.910573524892035,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2013,0.904360246623856,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2014,0.443199628623859,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2015,0.805992830342222,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2016,0.656128111714116,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2017,0.444623417924563,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2018,0.541857699442343,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2019,0.931534397277352,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2020,0.667592850944813,"Kampong Chhnang","Prey Veng",0.667507318319555,134687.480589426,134.687480589426,73616.8884965634,73.6168884965634
2002,0.230854400986907,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2003,0.267777834592944,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2004,0.452943284421962,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2005,0.634284893181281,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2006,0.0230162321899991,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2007,0.276289274088298,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2008,0.778888968420269,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2009,0.730477665691882,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2010,0.890309377233035,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2011,0.306384388708515,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2012,0.448704418344376,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2013,0.722153972194043,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2014,-0.154028905897723,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2015,0.709925905496761,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2016,0.268413735008737,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2017,0.0495718421419685,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2018,0.323937517860354,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2019,0.376345180147714,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2020,0.508463459061739,"Kampong Chhnang","Pursat",0.428827499134254,92916.0429689836,92.9160429689836,73616.8884965634,73.6168884965634
2002,-0.135350569572861,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2003,-0.176637255878883,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2004,-0.141426861927422,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2005,0.369512889579994,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2006,-0.162831230963048,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2007,0.405779608704072,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2008,-0.269375799656232,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2009,0.499946089552183,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2010,0.614864102043641,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2011,0.774402329422618,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2012,0.17298857691656,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2013,0.646110376508282,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2014,0.0124559249072156,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2015,0.3243778912114,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2016,-0.276321751708106,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2017,-0.277915217060079,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2018,0.443303189928869,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2019,0.772112833667827,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2020,0.743266652219535,"Kampong Chhnang","Ratanak Kiri",0.554709138281128,335141.442330836,335.141442330836,73616.8884965634,73.6168884965634
2002,0.806805614677209,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2003,0.737578703305119,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2004,0.838733526755003,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2005,0.961710325788776,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2006,0.745930231358211,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2007,0.958973977258571,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2008,0.746441323850254,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2009,0.866339465320029,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2010,0.924162062800827,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2011,0.942383699898195,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2012,0.694069693951125,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2013,0.937342698360671,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2014,0.707848746131495,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2015,0.906638805982026,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2016,0.80345119643944,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2017,0.76875770625368,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2018,0.559823524889834,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2019,0.896740736885496,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2020,0.89156233718385,"Kampong Chhnang","Siem Reap",0.722321552722085,146811.54089959,146.81154089959,73616.8884965634,73.6168884965634
2002,0.469258089086239,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2003,0.359401165379103,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2004,-0.141426861927575,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2005,-0.283803137630573,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2006,0.150362865060123,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2007,0.870845218516005,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2008,0.0928470068657447,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2009,0.1784751042527,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2010,0.414315753433229,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2011,0.426966878865988,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
2012,0.231759417409784,"Kampong Chhnang","Stung Treng",0.310122208607677,258706.275533981,258.706275533981,73616.8884965634,73.6168884965634
