"provname","year","biweek","time","cases","births","pop","precip_mm","temp_C"
"Kampot",2003,10,2003.34615384615,2,563.557893546246,556033.710076503,126.4545,27.1787734142857
"Kampot",2003,11,2003.38461538462,3,563.755495400294,556401.910169221,131.1423,27.0665705142857
"Kampot",2003,12,2003.42307692308,7,563.953097254343,556770.110261938,39.6679,28.1260363214286
"Kampot",2003,13,2003.46153846154,12,564.150699108392,557138.310354655,123.1443,26.5261973714286
"Kampot",2003,14,2003.5,5,564.34830096244,557506.510447372,115.4084,26.4375719785714
"Kampot",2003,15,2003.53846153846,13,564.545902816489,557874.71054009,202.973,25.9745580642858
"Kampot",2003,16,2003.57692307692,10,564.743504670538,558242.910632807,121.7663,26.6846544428572
"Kampot",2003,17,2003.61538461538,8,564.941106524586,558611.110725524,123.6582,26.2339442071429
"Kampot",2003,18,2003.65384615385,13,565.138708378635,558979.310818241,116.3783,26.2063469285715
"Kampot",2003,19,2003.69230769231,3,565.336310232683,559347.510910959,147.8331,25.5333968357143
"Kampot",2003,20,2003.73076923077,6,565.533912086732,559715.711003676,200.0144,25.9237542571429
"Kampot",2003,21,2003.76923076923,2,565.731513940781,560083.911096393,215.7223,25.5124938571429
"Kampot",2003,22,2003.80769230769,4,565.929115794829,560452.11118911,78.5381,25.7430622785714
"Kampot",2003,23,2003.84615384615,3,566.126717648878,560820.311281828,52.0638,26.1661415642857
"Kampot",2003,24,2003.88461538462,2,566.324319502927,561188.511374545,2.3097048239641,26.3693467357143
"Kampot",2003,25,2003.92307692308,2,566.521921356975,561556.711467262,2.468210877181,25.6650922928572
"Kampot",2003,26,2003.96153846154,2,566.719523211024,561924.911559979,2.03143409874,24.8986207333334
"Kampot",2004,1,2004,2,566.917125065073,562291.666028917,17.3520822882,26.0855922357143
"Kampot",2004,2,2004.03846153846,2,567.114726919121,562646.132695731,11.4968510805,25.6265016
"Kampot",2004,3,2004.07692307692,2,567.31232877317,563000.599362545,7.177022199,26.4263003714286
"Kampot",2004,4,2004.11538461538,2,567.524572553001,563355.066029359,7.88306153009,25.5771171142857
"Kampot",2004,5,2004.15384615385,3,567.788063073068,563709.532696172,15.1529159985,27.2466757428572
"Kampot",2004,6,2004.19230769231,2,568.051553593135,564063.999362986,27.8781,27.6218285357143
"Kampot",2004,7,2004.23076923077,5,568.315044113203,564418.4660298,35.8501,28.1225257357143
"Kampot",2004,8,2004.26923076923,2,568.57853463327,564772.932696614,37.0427,28.6566480857143
"Kampot",2004,9,2004.30769230769,3,568.842025153337,565127.399363428,90.9605,28.3552304
"Kampot",2004,10,2004.34615384615,2,569.105515673405,565481.866030241,98.5902,27.4962168142857
"Kampot",2004,11,2004.38461538462,9,569.369006193472,565836.332697055,89.2225,27.5094242857143
"Kampot",2004,12,2004.42307692308,13,569.632496713539,566190.799363869,190.7559,25.6809003142857
"Kampot",2004,13,2004.46153846154,10,569.895987233607,566545.266030683,61.1639,27.00917225
"Kampot",2004,14,2004.5,41,570.159477753674,566899.732697497,92.3682,26.9449310928571
"Kampot",2004,15,2004.53846153846,27,570.422968273741,567254.19936431,141.9674,25.71244645
"Kampot",2004,16,2004.57692307692,11,570.686458793809,567608.666031124,174.0314,25.0610678214286
"Kampot",2004,17,2004.61538461538,11,570.949949313876,567963.132697938,126.507,26.1804665785714
"Kampot",2004,18,2004.65384615385,13,571.213439833943,568317.599364752,87.2538,26.2529016428572
"Kampot",2004,19,2004.69230769231,13,571.476930354011,568672.066031566,133.6849,25.7608853142858
"Kampot",2004,20,2004.73076923077,7,571.740420874078,569026.532698379,183.4776,25.5327608285714
"Kampot",2004,21,2004.76923076923,15,572.003911394145,569380.999365193,45.8796,25.7987432428572
"Kampot",2004,22,2004.80769230769,11,572.267401914213,569735.466032007,6.05863378332,26.6517417285714
"Kampot",2004,23,2004.84615384615,6,572.53089243428,570089.932698821,42.0956,26.7785544785714
"Kampot",2004,24,2004.88461538462,2,572.794382954347,570444.399365635,15.191706455166,26.4442046071429
"Kampot",2004,25,2004.92307692308,3,573.057873474415,570798.866032448,0.7960889483427,26.2699147285715
"Kampot",2004,26,2004.96153846154,2,573.321363994482,571153.332699262,1.124889383075,24.91375494
"Kampot",2005,1,2005,2,573.58485451455,571506.888133414,3.3426159406051,24.5450690857143
"Kampot",2005,2,2005.03846153846,2,573.848345034617,571855.583660035,6.00723782641,25.3244539857143
"Kampot",2005,3,2005.07692307692,2,574.111835554684,572204.279186655,1.6893966659,26.3920394285714
"Kampot",2005,4,2005.11538461538,2,574.375326074751,572552.974713276,3.7327,27.1734560428572
"Kampot",2005,5,2005.15384615385,2,574.638816594819,572901.670239897,6.2727203022495,26.4655170142858
"Kampot",2005,6,2005.19230769231,3,574.928325436763,573250.365766517,27.4517848238,27.7776815285715
"Kampot",2005,7,2005.23076923077,2,575.223037943082,573599.061293138,26.9949,28.3586921142858
"Kampot",2005,8,2005.26923076923,5,575.517750449402,573947.756819759,48.0885,28.1406101357143
"Kampot",2005,9,2005.30769230769,7,575.812462955721,574296.452346379,53.2074,28.4891069857143
"Kampot",2005,10,2005.34615384615,8,576.10717546204,574645.147873,102.6803,27.440424
"Kampot",2005,11,2005.38461538462,12,576.40188796836,574993.843399621,96.1053,27.6340058928571
"Kampot",2005,12,2005.42307692308,21,576.696600474679,575342.538926241,114.6065,27.4361886357143
"Kampot",2005,13,2005.46153846154,13,576.991312980998,575691.234452862,106.3992,26.8434293785714
"Kampot",2005,14,2005.5,13,577.286025487318,576039.929979483,135.3228,25.6118948285715
"Kampot",2005,15,2005.53846153846,21,577.580737993637,576388.625506104,156.5537,26.1245282285714
"Kampot",2005,16,2005.57692307692,14,577.875450499957,576737.321032724,166.3372,25.8112566357143
"Kampot",2005,17,2005.61538461538,15,578.170163006276,577086.016559345,70.1488,26.4583816571429
"Kampot",2005,18,2005.65384615385,11,578.464875512595,577434.712085966,109.8901,26.0334208357143
"Kampot",2005,19,2005.69230769231,12,578.759588018915,577783.407612586,106.3291,25.8199675714286
"Kampot",2005,20,2005.73076923077,7,579.054300525234,578132.103139207,127.0106,26.0466883642857
"Kampot",2005,21,2005.76923076923,6,579.349013031553,578480.798665828,134.221,26.0069929214286
"Kampot",2005,22,2005.80769230769,3,579.643725537873,578829.494192448,127.7395,26.0084135642857
"Kampot",2005,23,2005.84615384615,3,579.938438044192,579178.189719069,83.4496,25.9782856642857
"Kampot",2005,24,2005.88461538462,2,580.233150550511,579526.88524569,31.684274158208,25.2301451428572
"Kampot",2005,25,2005.92307692308,2,580.527863056831,579875.58077231,35.3141384417,25.0189878142858
"Kampot",2005,26,2005.96153846154,2,580.82257556315,580224.276298931,23.1298859541516,24.4189832333333
"Kampot",2006,1,2006,2,581.11728806947,580572.074076862,10.1579931803471,26.2303443285714
"Kampot",2006,2,2006.03846153846,2,581.412000575789,580916.505297207,10.2904913048,25.9515834071429
"Kampot",2006,3,2006.07692307692,2,581.706713082108,581260.936517552,12.0904,26.5351706857143
"Kampot",2006,4,2006.11538461538,2,582.001425588428,581605.367737897,27.696,27.0407243214286
"Kampot",2006,5,2006.15384615385,2,582.296138094747,581949.798958241,45.1689,26.6642314214286
"Kampot",2006,6,2006.19230769231,2,582.590850601066,582294.230178586,52.0342,27.2045857714286
"Kampot",2006,7,2006.23076923077,2,582.881404894997,582638.661398931,84.7695,27.3091885428572
"Kampot",2006,8,2006.26923076923,2,583.166761423443,582983.092619276,79.3533,27.6239736857143
"Kampot",2006,9,2006.30769230769,2,583.452117951889,583327.523839621,108.2756,27.7494577928572
"Kampot",2006,10,2006.34615384615,2,583.737474480334,583671.955059965,157.4158,27.0715514142858
"Kampot",2006,11,2006.38461538462,2,584.02283100878,584016.38628031,118.366,26.8125122214286
"Kampot",2006,12,2006.42307692308,4,584.308187537226,584360.817500655,83.5148,26.8977028142857
"Kampot",2006,13,2006.46153846154,2,584.593544065671,584705.248721,183.2362,26.0664201
"Kampot",2006,14,2006.5,4,584.878900594117,585049.679941345,135.2314,26.2395007
"Kampot",2006,15,2006.53846153846,2,585.164257122562,585394.11116169,97.4928,26.0407521428572
"Kampot",2006,16,2006.57692307692,6,585.449613651008,585738.542382034,125.298,25.4359546857143
"Kampot",2006,17,2006.61538461538,3,585.734970179454,586082.973602379,228.3444,25.9249213
"Kampot",2006,18,2006.65384615385,2,586.020326707899,586427.404822724,110.9724,26.2467847142858
"Kampot",2006,19,2006.69230769231,2,586.305683236345,586771.836043069,209.125,25.6169419071429
"Kampot",2006,20,2006.73076923077,4,586.59103976479,587116.267263414,182.5916,25.2155008357143
"Kampot",2006,21,2006.76923076923,4,586.876396293236,587460.698483759,96.3779,25.7761434
"Kampot",2006,22,2006.80769230769,2,587.161752821681,587805.129704103,31.9413,26.6322682214286
"Kampot",2006,23,2006.84615384615,2,587.447109350127,588149.560924448,18.8657,26.5703445285715
"Kampot",2006,24,2006.88461538462,3,587.732465878573,588493.992144793,20.9816,27.1537104642857
"Kampot",2006,25,2006.92307692308,3,588.017822407018,588838.423365138,9.77077220875,27.3746918142857
"Kampot",2006,26,2006.96153846154,8,588.303178935464,589182.854585483,0.0394321440598,25.0105521266667
"Kampot",2007,1,2007,4,588.58853546391,589526.353460104,24.50587892802,26.2894186357143
"Kampot",2007,2,2007.03846153846,2,588.873891992355,589867.241766697,9.70234358,26.3247141785715
"Kampot",2007,3,2007.07692307692,2,589.159248520801,590208.13007329,0.659887585115,24.3422570571429
"Kampot",2007,4,2007.11538461538,2,589.444605049246,590549.018379883,11.3037,26.7779668214286
"Kampot",2007,5,2007.15384615385,4,589.729961577692,590889.906686476,24.3428,27.2554806214286
"Kampot",2007,6,2007.19230769231,9,590.015318106138,591230.794993069,104.7358,27.0368610285715
"Kampot",2007,7,2007.23076923077,14,590.300674634583,591571.683299662,31.5571,27.8496308071429
"Kampot",2007,8,2007.26923076923,52,590.583346476983,591912.571606255,63.1462,28.1787974142857
"Kampot",2007,9,2007.30769230769,58,590.820378656598,592253.459912848,130.6259,27.2701527785715
"Kampot",2007,10,2007.34615384615,105,591.057410836213,592594.348219441,170.2842,26.4303341571429
"Kampot",2007,11,2007.38461538462,67,591.294443015829,592935.236526035,73.1009,27.4980608428572
"Kampot",2007,12,2007.42307692308,210,591.531475195444,593276.124832628,111.1318,27.7220495214286
"Kampot",2007,13,2007.46153846154,202,591.768507375059,593617.013139221,177.6866,26.2572452928572
"Kampot",2007,14,2007.5,163,592.005539554674,593957.901445814,178.1122,25.71192125
"Kampot",2007,15,2007.53846153846,118,592.24257173429,594298.789752407,116.2253,26.4855817642857
"Kampot",2007,16,2007.57692307692,78,592.479603913905,594639.678059,123.5214,25.7292913285714
"Kampot",2007,17,2007.61538461538,40,592.71663609352,594980.566365593,88.5713,26.6412917285714
"Kampot",2007,18,2007.65384615385,12,592.953668273136,595321.454672186,109.5573,26.8230761785715
"Kampot",2007,19,2007.69230769231,2,593.190700452751,595662.342978779,167.8966,25.8949688642857
"Kampot",2007,20,2007.73076923077,12,593.427732632366,596003.231285372,119.9937,25.81778775
"Kampot",2007,21,2007.76923076923,3,593.664764811982,596344.119591965,140.5363,25.8942220571429
"Kampot",2007,22,2007.80769230769,2,593.901796991597,596685.007898559,119.859,25.7703428214286
"Kampot",2007,23,2007.84615384615,2,594.138829171212,597025.896205152,60.049280956334,25.3715939142858
"Kampot",2007,24,2007.88461538462,2,594.375861350828,597366.784511745,5.6021118602,23.9398463714286
"Kampot",2007,25,2007.92307692308,2,594.612893530443,597707.672818338,10.9860617941074,26.1366240642857
"Kampot",2007,26,2007.96153846154,2,594.849925710058,598048.561124931,3.6935,25.9964937733333
"Kampot",2008,1,2008,2,595.086957889673,598390.319147745,7.38110768874,25.4594937214286
"Kampot",2008,2,2008.03846153846,2,595.323990069289,598733.961555703,8.2092642753,26.5179233428572
"Kampot",2008,3,2008.07692307692,2,595.561022248904,599077.603963662,9.615,26.5111055571429
"Kampot",2008,4,2008.11538461538,2,595.798054428519,599421.246371621,19.4794,25.8894920928572
"Kampot",2008,5,2008.15384615385,2,596.035086608135,599764.888779579,48.65438223605,26.1339875928572
"Kampot",2008,6,2008.19230769231,2,596.27211878775,600108.531187538,59.8797,26.8553853285715
"Kampot",2008,7,2008.23076923077,2,596.509150967365,600452.173595497,79.6565,27.15642285
"Kampot",2008,8,2008.26923076923,2,596.746183146981,600795.816003455,66.7547,27.4066484142858
"Kampot",2008,9,2008.30769230769,8,596.983215326596,601139.458411414,126.0935,26.9047178357143
"Kampot",2008,10,2008.34615384615,6,597.176500097091,601483.100819372,186.2147,26.3673534714286
"Kampot",2008,11,2008.38461538462,6,597.347911163025,601826.743227331,68.5724,26.7523101642857
"Kampot",2008,12,2008.42307692308,2,597.51932222896,602170.38563529,140.9266,26.3008728928572
"Kampot",2008,13,2008.46153846154,9,597.690733294894,602514.028043248,75.1383,26.8213611428571
"Kampot",2008,14,2008.5,8,597.862144360829,602857.670451207,83.0984,26.3736822928572
"Kampot",2008,15,2008.53846153846,3,598.033555426764,603201.312859165,83.6999,26.5545439857143
"Kampot",2008,16,2008.57692307692,5,598.204966492698,603544.955267124,101.8921,25.5768784428572
"Kampot",2008,17,2008.61538461538,2,598.376377558633,603888.597675083,76.1891,26.3214327357143
"Kampot",2008,18,2008.65384615385,4,598.547788624567,604232.240083041,166.0182,26.5877938928572
"Kampot",2008,19,2008.69230769231,5,598.719199690502,604575.882491,203.1799,25.2296135214286
"Kampot",2008,20,2008.73076923077,6,598.890610756437,604919.524898959,96.1199,26.0019691714286
"Kampot",2008,21,2008.76923076923,5,599.062021822371,605263.167306917,132.1278,26.3989835214286
"Kampot",2008,22,2008.80769230769,7,599.233432888306,605606.809714876,187.1508,25.4063323
"Kampot",2008,23,2008.84615384615,8,599.404843954241,605950.452122834,83.8205,25.0644468214286
"Kampot",2008,24,2008.88461538462,3,599.576255020175,606294.094530793,43.74479428341,25.26579495
"Kampot",2008,25,2008.92307692308,7,599.74766608611,606637.736938752,0.927831270478,24.6074358642857
"Kampot",2008,26,2008.96153846154,2,599.919077152044,606981.37934671,34.2393341104504,24.90822744
"Kampot",2009,1,2009,2,600.090488217979,607328.678040241,1.7522,23.6062899571428
"Kampot",2009,2,2009.03846153846,2,600.261899283913,607682.244651897,8.3531336325,24.67028345
"Kampot",2009,3,2009.07692307692,2,600.433310349848,608035.811263552,8.0005,25.1775587714286
"Kampot",2009,4,2009.11538461538,2,600.604721415783,608389.377875207,24.9102944614,26.8553708285714
"Kampot",2009,5,2009.15384615385,2,600.776132481717,608742.944486862,61.2715,27.4423850142857
"Kampot",2009,6,2009.19230769231,7,600.947543547652,609096.511098517,63.1383,27.24658215
"Kampot",2009,7,2009.23076923077,2,601.118954613586,609450.077710172,100.0053,27.0547681571429
"Kampot",2009,8,2009.26923076923,3,601.290365679521,609803.644321828,48.98,28.1122725214286
"Kampot",2009,9,2009.30769230769,8,601.461776745456,610157.210933483,103.8901,27.3406813714286
"Kampot",2009,10,2009.34615384615,11,601.63318781139,610510.777545138,126.4366,26.8905189285715
"Kampot",2009,11,2009.38461538462,3,601.785480131471,610864.344156793,117.2712,26.7695294785714
"Kampot",2009,12,2009.42307692308,7,601.888063712333,611217.910768448,54.9179,27.2426793928572
"Kampot",2009,13,2009.46153846154,11,601.990647293195,611571.477380103,83.3781,27.0060979214286
"Kampot",2009,14,2009.5,22,602.093230874056,611925.043991759,114.618,26.6823740928572
"Kampot",2009,15,2009.53846153846,10,602.195814454918,612278.610603414,169.646,25.7938420214286
"Kampot",2009,16,2009.57692307692,6,602.29839803578,612632.177215069,75.2335,26.6759855785714
"Kampot",2009,17,2009.61538461538,12,602.400981616641,612985.743826724,117.2565,26.9007662928572
"Kampot",2009,18,2009.65384615385,15,602.503565197503,613339.310438379,225.8946,25.4090589142857
"Kampot",2009,19,2009.69230769231,12,602.606148778365,613692.877050034,117.6835,26.1767293
"Kampot",2009,20,2009.73076923077,3,602.708732359226,614046.44366169,174.2048,25.6886011571429
"Kampot",2009,21,2009.76923076923,8,602.811315940088,614400.010273345,132.3954,25.6596744142857
"Kampot",2009,22,2009.80769230769,4,602.91389952095,614753.576885,59.1656,26.0219477
"Kampot",2009,23,2009.84615384615,5,603.016483101811,615107.143496655,25.131311879464,26.7692177714286
"Kampot",2009,24,2009.88461538462,2,603.119066682673,615460.71010831,0.089514794807,26.08093005
"Kampot",2009,25,2009.92307692308,2,603.221650263535,615814.276719966,9.153256938752,25.7518874571429
"Kampot",2009,26,2009.96153846154,2,603.324233844396,616167.843331621,11.3844342997,26.19905324
"Kampot",2010,1,2010,2,603.426817425258,616527.676442034,8.75824589944,26.4557768285715
"Kampot",2010,2,2010.03846153846,2,603.52940100612,616896.125988241,47.773164551387,25.4548578857143
"Kampot",2010,3,2010.07692307692,2,603.631984586981,617264.575534448,3.16120774155,27.1319396785714
"Kampot",2010,4,2010.11538461538,2,603.734568167843,617633.025080655,12.0468646605,27.6943706928571
"Kampot",2010,5,2010.15384615385,2,603.837151748705,618001.474626862,4.882128768755,28.1877774642857
"Kampot",2010,6,2010.19230769231,3,603.939735329566,618369.924173069,71.0931,29.0736852714286
"Kampot",2010,7,2010.23076923077,3,604.042318910428,618738.373719276,103.9701,27.4924754071429
"Kampot",2010,8,2010.26923076923,4,604.14490249129,619106.823265483,46.6239,28.4282930857143
"Kampot",2010,9,2010.30769230769,3,604.247486072151,619475.27281169,86.6416,28.29761385
"Kampot",2010,10,2010.34615384615,14,604.350069653013,619843.722357897,61.1929,29.0309475857143
"Kampot",2010,11,2010.38461538462,19,604.452653233875,620212.171904103,100.9458,28.2680347571429
"Kampot",2010,12,2010.42307692308,23,604.555236814737,620580.62145031,109.0616,27.7901394714286
"Kampot",2010,13,2010.46153846154,65,604.608442746713,620949.070996517,148.1426,26.7456812928572
"Kampot",2010,14,2010.5,69,604.655476472579,621317.520542724,116.6011,27.01335915
"Kampot",2010,15,2010.53846153846,72,604.702510198445,621685.970088931,115.6395,26.3805185714286
"Kampot",2010,16,2010.57692307692,74,604.749543924311,622054.419635138,104.8462,26.1450439428572
"Kampot",2010,17,2010.61538461538,47,604.796577650177,622422.869181345,132.3257,26.3850287928572
"Kampot",2010,18,2010.65384615385,30,604.843611376043,622791.318727552,98.856,26.33283825
"Kampot",2010,19,2010.69230769231,30,604.890645101909,623159.768273759,98.0988,26.5507669928572
"Kampot",2010,20,2010.73076923077,15,604.937678827775,623528.217819966,174.0329,26.3501198714286
"Kampot",2010,21,2010.76923076923,17,604.984712553641,623896.667366172,159.4305,25.5429396571429
"Kampot",2010,22,2010.80769230769,10,605.031746279507,624265.116912379,114.306286230047,25.0803660571429
"Kampot",2010,23,2010.84615384615,15,605.078780005373,624633.566458586,64.0616,25.8482959071429
"Kampot",2010,24,2010.88461538462,3,605.125813731239,625002.016004793,52.222577746764,25.9328647428572
"Kampot",2010,25,2010.92307692308,5,605.172847457105,625370.465551,48.2688656367,25.8703581285715
"Kampot",2010,26,2010.96153846154,3,605.219881182971,625738.915097207,3.67654892556,25.5362552533334
"Kampot",2011,1,2011,2,605.266914908837,626115.8403846,5.522770933543,25.8523178928572
"Kampot",2011,2,2011.03846153846,2,605.313948634703,626502.1831622,3.290841903374,26.2786289571429
"Kampot",2011,3,2011.07692307692,2,605.360982360569,626888.5259398,6.582458466899,25.9524303
"Kampot",2011,4,2011.11538461538,2,605.408016086435,627274.8687174,15.5343,27.01128395
"Kampot",2011,5,2011.15384615385,2,605.455049812301,627661.211495,59.5474,26.9237080714286
"Kampot",2011,6,2011.19230769231,2,605.502083538167,628047.5542726,83.0782,26.7397588
"Kampot",2011,7,2011.23076923077,2,605.549117264033,628433.8970502,80.9030017458,26.5352147214286
"Kampot",2011,8,2011.26923076923,2,605.596150989899,628820.2398278,50.8425,27.2670536785715
"Kampot",2011,9,2011.30769230769,4,605.643184715765,629206.5826054,111.5841,27.4094919142858
"Kampot",2011,10,2011.34615384615,6,605.690218441631,629592.925383,106.1738,27.5892940928571
"Kampot",2011,11,2011.38461538462,2,605.737252167497,629979.2681606,88.1333,27.46964225
"Kampot",2011,12,2011.42307692308,3,605.784285893364,630365.6109382,124.2557,26.4629861642857
"Kampot",2011,13,2011.46153846154,6,605.831319619229,630751.9537158,89.5081,26.6140059714286
"Kampot",2011,14,2011.5,6,605.867201303847,631138.2964934,61.1611,27.0206685714286
"Kampot",2011,15,2011.53846153846,5,605.891930947215,631524.639271,109.174,26.5487118214286
"Kampot",2011,16,2011.57692307692,6,605.916660590583,631910.9820486,91.7907,26.26538685
"Kampot",2011,17,2011.61538461538,9,605.941390233951,632297.3248262,112.0671,26.6028548428571
"Kampot",2011,18,2011.65384615385,10,605.966119877319,632683.6676038,150.0101,26.0266213214286
"Kampot",2011,19,2011.69230769231,10,605.990849520687,633070.0103814,220.6618,25.5785132071429
"Kampot",2011,20,2011.73076923077,2,606.015579164055,633456.353159,133.5741,25.5375136642857
"Kampot",2011,21,2011.76923076923,3,606.040308807423,633842.6959366,100.8207,26.0781119428572
"Kampot",2011,22,2011.80769230769,4,606.065038450791,634229.0387142,29.5642,26.6901122928572
"Kampot",2011,23,2011.84615384615,6,606.08976809416,634615.3814918,51.7187,26.0539079785715
"Kampot",2011,24,2011.88461538462,5,606.114497737528,635001.7242694,14.90458350728,26.9730290857143
"Kampot",2011,25,2011.92307692308,2,606.139227380896,635388.067047,54.9454397368751,25.3467272
"Kampot",2011,26,2011.96153846154,3,606.163957024264,635774.4098246,9.129488158977,25.8900076333334
"Kampot",2012,1,2012,2,606.188686667632,636169.461296752,7.1379700009,26.7805523142857
"Kampot",2012,2,2012.03846153846,3,606.213416311,636572.350594,78.077,26.1870830214286
"Kampot",2012,3,2012.07692307692,2,606.238145954368,636975.239891248,55.6739,26.3045697214286
"Kampot",2012,4,2012.11538461538,2,606.262875597736,637378.129188497,95.391573415,26.3331679857143
"Kampot",2012,5,2012.15384615385,6,606.287605241104,637781.018485745,32.8075,27.6895602
"Kampot",2012,6,2012.19230769231,5,606.312334884472,638183.907782993,54.6718,27.4868877571429
"Kampot",2012,7,2012.23076923077,10,606.337064527841,638586.797080241,78.834,27.3444386785715
"Kampot",2012,8,2012.26923076923,9,606.361794171209,638989.68637749,52.6249,28.1330629285715
"Kampot",2012,9,2012.30769230769,14,606.386523814577,639392.575674738,88.8884,27.8814476857143
"Kampot",2012,10,2012.34615384615,29,606.411253457945,639795.464971986,102.9991,26.7508956785715
"Kampot",2012,11,2012.38461538462,55,606.435983101313,640198.354269235,123.1075,26.9806880714286
"Kampot",2012,12,2012.42307692308,51,606.460712744681,640601.243566483,102.1165,27.0127485357143
"Kampot",2012,13,2012.46153846154,62,606.485442388049,641004.132863731,60.3954,26.8864272857143
"Kampot",2012,14,2012.5,93,606.510172031417,641407.022160979,131.6826,26.0318956142858
"Kampot",2012,15,2012.53846153846,91,606.534778609954,641809.911458228,49.7045,26.9497603285715
"Kampot",2012,16,2012.57692307692,53,606.558400669838,642212.800755476,54.0659,26.57438675
"Kampot",2012,17,2012.61538461538,70,606.582022729722,642615.690052724,85.136,27.0233435714286
"Kampot",2012,18,2012.65384615385,54,606.605644789605,643018.579349972,102.1638,26.3590579642857
"Kampot",2012,19,2012.69230769231,36,606.629266849489,643421.468647221,179.0602,25.7408698285715
"Kampot",2012,20,2012.73076923077,30,606.652888909373,643824.357944469,232.4416,25.5262594285714
"Kampot",2012,21,2012.76923076923,18,606.676510969257,644227.247241717,74.6954,26.23989905
"Kampot",2012,22,2012.80769230769,5,606.700133029141,644630.136538966,69.7073,26.5677032071429
"Kampot",2012,23,2012.84615384615,15,606.723755089025,645033.025836214,70.5703,26.5281123
"Kampot",2012,24,2012.88461538462,8,606.747377148909,645435.915133462,62.6802,26.3650863214286
"Kampot",2012,25,2012.92307692308,3,606.770999208793,645838.80443071,9.6297,26.5268600857143
"Kampot",2012,26,2012.96153846154,11,606.794621268676,646241.693727959,12.5364763512,27.2506033333333
"Kampot",2013,1,2013,3,606.81824332856,646651.260518993,18.9318489448954,26.0256045571429
"Kampot",2013,2,2013.03846153846,3,606.841865388444,647065.683669145,7.1527438510041,26.27792565
"Kampot",2013,3,2013.07692307692,2,606.865487448328,647480.106819297,7.9433,27.7682539285714
"Kampot",2013,4,2013.11538461538,2,606.889109508212,647894.529969448,14.1551933308,27.7354547785715
"Kampot",2013,5,2013.15384615385,2,606.912731568096,648308.9531196,14.9178,28.5831822357143
"Kampot",2013,6,2013.19230769231,3,606.93635362798,648723.376269752,42,27.7504143357143
"Kampot",2013,7,2013.23076923077,11,606.959975687864,649137.799419904,58.3361,28.9070803714286
"Kampot",2013,8,2013.26923076923,13,606.983597747747,649552.222570055,125.6983,27.4040470785715
"Kampot",2013,9,2013.30769230769,8,607.007219807631,649966.645720207,101.3649,28.0495642071429
"Kampot",2013,10,2013.34615384615,12,607.030841867515,650381.068870359,124.8561,27.9060957285715
"Kampot",2013,11,2013.38461538462,22,607.054463927399,650795.49202051,126.4599,27.37662055
"Kampot",2013,12,2013.42307692308,43,607.078085987283,651209.915170662,199.7584,26.6864589285714
"Kampot",2013,13,2013.46153846154,50,607.101708047167,651624.338320814,76.8647,27.1461094142857
"Kampot",2013,14,2013.5,35,607.125330107051,652038.761470966,130.7582,26.2817539428572
"Kampot",2013,15,2013.53846153846,21,607.148952166935,652453.184621117,167.6247,25.5329513214286
"Kampot",2013,16,2013.57692307692,17,607.172574226819,652867.607771269,140.63,25.9001227285714
"Kampot",2013,17,2013.61538461538,12,607.196209823945,653282.030921421,69.7911,26.4477994857143
"Kampot",2013,18,2013.65384615385,17,607.219850627704,653696.454071572,79.7522,26.5444105714286
"Kampot",2013,19,2013.69230769231,13,607.243491431463,654110.877221724,137.2295,25.7754956928571
"Kampot",2013,20,2013.73076923077,5,607.267132235222,654525.300371876,130.9602,25.5038939857143
"Kampot",2013,21,2013.76923076923,12,607.29077303898,654939.723522028,89.7336,26.1266404142858
"Kampot",2013,22,2013.80769230769,4,607.314413842739,655354.146672179,31.1635301042,26.41080225
"Kampot",2013,23,2013.84615384615,5,607.338054646498,655768.569822331,89.2564,26.3677800928572
"Kampot",2013,24,2013.88461538462,6,607.361695450257,656182.992972483,41.1100323311451,25.9814993571429
"Kampot",2013,25,2013.92307692308,4,607.385336254016,656597.416122635,29.6442825933793,25.9251223428572
"Kampot",2013,26,2013.96153846154,2,607.408977057774,657011.839272786,15.2853429406211,23.0459248733334
"Kampot",2014,1,2014,2,607.432617861533,657428.710828455,3.175558939383,25.5852498142858
"Kampot",2014,2,2014.03846153846,2,607.456258665292,657847.010620676,0.147088188903,23.1268344714286
"Kampot",2014,3,2014.07692307692,2,607.479899469051,658265.310412897,2.07682346061,24.9781679642857
"Kampot",2014,4,2014.11538461538,2,607.503540272809,658683.610205117,6.8207,26.3849154285714
"Kampot",2014,5,2014.15384615385,2,607.527181076568,659101.909997338,2.0232,27.1341301071429
"Kampot",2014,6,2014.19230769231,2,607.550821880327,659520.209789559,21.4462062388,28.3923736642857
"Kampot",2014,7,2014.23076923077,2,607.574462684086,659938.509581779,67.1775,27.8853951357143
"Kampot",2014,8,2014.26923076923,2,607.598103487844,660356.809374,84.222,27.4032950428572
"Kampot",2014,9,2014.30769230769,2,607.621744291603,660775.109166221,75.5718,27.6890481142858
"Kampot",2014,10,2014.34615384615,3,607.645385095362,661193.408958441,64.5776,28.5130357928572
"Kampot",2014,11,2014.38461538462,8,607.669025899121,661611.708750662,87.5473,28.4118753071429
"Kampot",2014,12,2014.42307692308,21,607.692666702879,662030.008542883,132.7693,27.2347521785715
"Kampot",2014,13,2014.46153846154,15,607.716307506638,662448.308335103,78.67,26.6963377428572
"Kampot",2014,14,2014.5,5,607.739948310397,662866.608127324,147.2226,26.6097121428572
"Kampot",2014,15,2014.53846153846,8,607.763589114156,663284.907919545,111.5937,26.1715591785714
