"year_range","mid_year","corr","provname","comp_prov","full_ts_corr","dist_m","dist_km","dist_from_PP_m","dist_from_PP_km"
"2007-2011",2009,0.691438455576946,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2008-2012",2010,0.821523209941005,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2009-2013",2011,0.807952786329358,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2010-2014",2012,0.84556328057397,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2011-2015",2013,0.87516683634956,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2012-2016",2014,0.917588379073937,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2013-2017",2015,0.945203224327502,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2014-2018",2016,0.964784901081539,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2015-2019",2017,0.990588694359402,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2016-2020",2018,0.994510571997551,"Kandal","Kampong Chhnang",0.816195418430484,101220.866394974,101.220866394974,28414.1162565707,28.4141162565707
"2002-2006",2004,0.867451141409523,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2003-2007",2005,0.897326133047989,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2004-2008",2006,0.906939138281626,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2005-2009",2007,0.906170693340964,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2006-2010",2008,0.914195472334457,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2007-2011",2009,0.958170030075833,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2008-2012",2010,0.969638635668071,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2009-2013",2011,0.981587887734489,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2010-2014",2012,0.990195542862285,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2011-2015",2013,0.985510605998921,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2012-2016",2014,0.983399628181805,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2013-2017",2015,0.878223882897025,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2014-2018",2016,0.756199040606114,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2015-2019",2017,0.861251023987336,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2016-2020",2018,0.887526687828179,"Kandal","Kampong Speu",0.922088379210972,84503.3395447515,84.5033395447515,28414.1162565707,28.4141162565707
"2002-2006",2004,0.876539556272881,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2003-2007",2005,0.912199611130807,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2004-2008",2006,0.887230596468623,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2005-2009",2007,0.749657924364339,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2006-2010",2008,0.73882442839189,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2007-2011",2009,0.596021402637671,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2008-2012",2010,0.598616973734884,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2009-2013",2011,0.642611863531492,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2010-2014",2012,0.738369328038611,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2011-2015",2013,0.745156862785101,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2012-2016",2014,0.762372551858996,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2013-2017",2015,0.722875551289196,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2014-2018",2016,0.7509831766497,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2015-2019",2017,0.903081750650134,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2016-2020",2018,0.92492179345321,"Kandal","Kampong Thom",0.744620280481695,159924.174852299,159.924174852299,28414.1162565707,28.4141162565707
"2002-2006",2004,0.437210238780192,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2003-2007",2005,0.696894861614194,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2004-2008",2006,0.723585631728075,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2005-2009",2007,0.739293649375687,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2006-2010",2008,0.710797081437284,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2007-2011",2009,0.806671289194522,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2008-2012",2010,0.699685839333043,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2009-2013",2011,0.670059159848958,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2010-2014",2012,0.675572429801353,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2011-2015",2013,0.712036867454291,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2012-2016",2014,0.782888811024241,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2013-2017",2015,0.682669488826341,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2014-2018",2016,0.748922989928065,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2015-2019",2017,0.954963976601911,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2016-2020",2018,0.968288036651589,"Kandal","Kampot",0.777140410689582,100767.874444168,100.767874444168,28414.1162565707,28.4141162565707
"2002-2006",2004,-0.0250760029984546,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2003-2007",2005,0.495040325029209,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2004-2008",2006,0.568484869683227,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2005-2009",2007,0.566824054190827,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2006-2010",2008,0.500889319363103,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2007-2011",2009,0.623404307280397,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2008-2012",2010,0.289547130942845,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2009-2013",2011,0.0773614289365989,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2010-2014",2012,-0.25392082974368,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2011-2015",2013,-0.00693344939026432,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2012-2016",2014,0.0527393170591188,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2013-2017",2015,0.471761870459029,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2014-2018",2016,0.544663032644706,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2015-2019",2017,0.884566755645269,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2016-2020",2018,0.914903901630688,"Kandal","Kep",0.541178156781869,121694.127874867,121.694127874867,28414.1162565707,28.4141162565707
"2002-2006",2004,0.0756274485540072,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2003-2007",2005,0.627001705733235,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2004-2008",2006,0.674073163320157,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2005-2009",2007,0.669367393518577,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2006-2010",2008,0.735260271790725,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2007-2011",2009,0.817759865045355,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2008-2012",2010,0.812016218209227,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2009-2013",2011,0.722569428887696,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2010-2014",2012,0.708223839916778,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2011-2015",2013,0.66641117383831,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2012-2016",2014,0.66554122791881,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2013-2017",2015,0.64060154249154,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2014-2018",2016,0.617864204859988,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2015-2019",2017,0.898595256984452,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2016-2020",2018,0.917928597618014,"Kandal","Koh Kong",0.682807482216339,162724.310452466,162.724310452466,28414.1162565707,28.4141162565707
"2002-2006",2004,0.754736295591512,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2003-2007",2005,0.608486539901506,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2004-2008",2006,0.63535831087128,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2005-2009",2007,0.429979724169719,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2006-2010",2008,0.456152996554291,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2007-2011",2009,0.346173065365337,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2008-2012",2010,0.399421080913608,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2009-2013",2011,0.278503277677341,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2010-2014",2012,0.732834044396918,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2011-2015",2013,0.387583652330745,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2012-2016",2014,0.366281116343163,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2013-2017",2015,0.629817024624582,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2014-2018",2016,0.865815418405676,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2015-2019",2017,0.906602157110313,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2016-2020",2018,0.957349170201392,"Kandal","Kratie",0.653682293642469,183054.88746015,183.05488746015,28414.1162565707,28.4141162565707
"2002-2006",2004,NA,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2003-2007",2005,NA,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2004-2008",2006,NA,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2005-2009",2007,NA,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2006-2010",2008,NA,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2007-2011",2009,NA,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2008-2012",2010,NA,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2009-2013",2011,-0.123631339432459,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2010-2014",2012,0.328976495826946,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2011-2015",2013,0.373070706347018,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2012-2016",2014,0.0481984035953199,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2013-2017",2015,0.390722104952048,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2014-2018",2016,0.35951744101156,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2015-2019",2017,0.704981211695907,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2016-2020",2018,0.767480595890696,"Kandal","Mondul Kiri",0.433982829938366,263146.539254192,263.146539254192,28414.1162565707,28.4141162565707
"2002-2006",2004,0.800489296194892,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2003-2007",2005,0.791095387477392,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2004-2008",2006,0.494271724986459,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2005-2009",2007,0.428145699618021,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2006-2010",2008,0.426853596601952,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2007-2011",2009,0.450828822332944,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2008-2012",2010,0.685601613925093,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2009-2013",2011,0.909386651359079,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2010-2014",2012,0.939243477439012,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2011-2015",2013,0.945196203968094,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2012-2016",2014,0.947296315448856,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2013-2017",2015,0.900663417583467,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2014-2018",2016,0.834822498885912,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2015-2019",2017,0.941423925838639,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2016-2020",2018,0.953279751473759,"Kandal","Oddar Meanchey",0.716314183383997,334917.66408337,334.91766408337,28414.1162565707,28.4141162565707
"2002-2006",2004,0.734426321369652,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2003-2007",2005,0.77132677424788,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2004-2008",2006,0.513723094498395,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2005-2009",2007,0.383496467050999,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2006-2010",2008,0.623991472810733,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2007-2011",2009,0.473547175911671,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2008-2012",2010,0.891505358934175,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2009-2013",2011,0.922929725202556,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2010-2014",2012,0.961605498545088,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2011-2015",2013,0.950659733066113,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2012-2016",2014,0.883163549754917,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2013-2017",2015,0.671481010954373,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2014-2018",2016,0.696096321872478,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2015-2019",2017,0.924164995434534,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2016-2020",2018,0.941542833878172,"Kandal","Pailin",0.588967443157208,308339.597038937,308.339597038937,28414.1162565707,28.4141162565707
"2002-2006",2004,0.96059307361088,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2003-2007",2005,0.970605230154436,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2004-2008",2006,0.954463398213259,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2005-2009",2007,0.939700800753159,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2006-2010",2008,0.923393050532828,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2007-2011",2009,0.907358645128566,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2008-2012",2010,0.881777937529133,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2009-2013",2011,0.874265301112094,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2010-2014",2012,0.91124963379018,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2011-2015",2013,0.944886306744374,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2012-2016",2014,0.861993708732278,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2013-2017",2015,0.714731368533508,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2014-2018",2016,0.827531772432135,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2015-2019",2017,0.884746501334818,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2016-2020",2018,0.907910039941964,"Kandal","Phnom Penh",0.79340273021881,28412.840690232,28.412840690232,28414.1162565707,28.4141162565707
"2002-2006",2004,-0.18450265191801,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2003-2007",2005,0.501366281061482,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2004-2008",2006,0.618391649282745,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2005-2009",2007,0.656114665793918,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2006-2010",2008,0.768376691783832,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2007-2011",2009,0.949369186289398,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2008-2012",2010,0.949890180683525,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2009-2013",2011,0.780590520840097,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2010-2014",2012,0.776139519343018,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2011-2015",2013,0.732500875767688,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2012-2016",2014,0.670516758209991,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2013-2017",2015,0.566077945450834,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2014-2018",2016,0.559320256295941,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2015-2019",2017,0.887609492577223,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2016-2020",2018,0.908302709227028,"Kandal","Preah Sihanouk",0.593876674928897,135267.207228657,135.267207228657,28414.1162565707,28.4141162565707
"2002-2006",2004,NA,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2003-2007",2005,0.163671552078424,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2004-2008",2006,-0.184585171544776,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2005-2009",2007,-0.00174292330175003,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2006-2010",2008,0.272381488003198,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2007-2011",2009,0.268900926922533,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2008-2012",2010,0.737424533706251,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2009-2013",2011,0.697418377837718,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2010-2014",2012,0.7161150937178,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2011-2015",2013,0.665519097561459,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2012-2016",2014,0.573746325596064,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2013-2017",2015,0.68476492659864,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2014-2018",2016,0.695855081751732,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2015-2019",2017,0.910204533173489,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2016-2020",2018,0.932412801139377,"Kandal","Preah Vihear",0.590565251454739,261587.587301239,261.587587301239,28414.1162565707,28.4141162565707
"2002-2006",2004,0.749606867204033,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
"2003-2007",2005,0.864372861145816,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
"2004-2008",2006,0.881293534793034,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
"2005-2009",2007,0.905545648886521,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
"2006-2010",2008,0.906160648390655,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
"2007-2011",2009,0.938578236100678,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
"2008-2012",2010,0.950101142141597,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
"2009-2013",2011,0.970610463750584,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
"2010-2014",2012,0.980158378040104,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
"2011-2015",2013,0.977134504201403,"Kandal","Prey Veng",0.913901933561491,48064.8346648787,48.0648346648787,28414.1162565707,28.4141162565707
