"time","cases","births","pop","year","biweek","provname"
2008.19230769231,7,689.932250840567,694371.272151038,2008,6,"Banteay Meanchey"
2008.23076923077,7,690.206515123687,694768.892587307,2008,7,"Banteay Meanchey"
2008.26923076923,16,690.480779406807,695166.513023575,2008,8,"Banteay Meanchey"
2008.30769230769,23,690.755043689927,695564.133459844,2008,9,"Banteay Meanchey"
2008.34615384615,25,690.978688889088,695961.753896112,2008,10,"Banteay Meanchey"
2008.38461538462,30,691.17702454627,696359.374332381,2008,11,"Banteay Meanchey"
2008.42307692308,54,691.375360203453,696756.994768649,2008,12,"Banteay Meanchey"
2008.46153846154,57,691.573695860635,697154.615204918,2008,13,"Banteay Meanchey"
2008.5,84,691.772031517817,697552.235641187,2008,14,"Banteay Meanchey"
2008.53846153846,44,691.970367175,697949.856077455,2008,15,"Banteay Meanchey"
2008.57692307692,89,692.168702832182,698347.476513724,2008,16,"Banteay Meanchey"
2008.61538461538,51,692.367038489364,698745.096949992,2008,17,"Banteay Meanchey"
2008.65384615385,38,692.565374146546,699142.717386261,2008,18,"Banteay Meanchey"
2008.69230769231,40,692.763709803729,699540.337822529,2008,19,"Banteay Meanchey"
2008.73076923077,30,692.962045460911,699937.958258798,2008,20,"Banteay Meanchey"
2008.76923076923,42,693.160381118093,700335.578695067,2008,21,"Banteay Meanchey"
2008.80769230769,14,693.358716775276,700733.199131335,2008,22,"Banteay Meanchey"
2008.84615384615,9,693.557052432458,701130.819567604,2008,23,"Banteay Meanchey"
2008.88461538462,8,693.75538808964,701528.440003872,2008,24,"Banteay Meanchey"
2008.92307692308,10,693.953723746822,701926.060440141,2008,25,"Banteay Meanchey"
2008.96153846154,5,694.152059404005,702323.680876409,2008,26,"Banteay Meanchey"
2009,4,694.350395061187,702725.531913531,2009,1,"Banteay Meanchey"
2009.03846153846,2,694.548730718369,703134.63540926,2009,2,"Banteay Meanchey"
2009.07692307692,2,694.747066375551,703543.738904988,2009,3,"Banteay Meanchey"
2009.11538461538,2,694.945402032734,703952.842400716,2009,4,"Banteay Meanchey"
2009.15384615385,2,695.143737689916,704361.945896444,2009,5,"Banteay Meanchey"
2009.19230769231,2,695.342073347098,704771.049392172,2009,6,"Banteay Meanchey"
2009.23076923077,3,695.54040900428,705180.152887901,2009,7,"Banteay Meanchey"
2009.26923076923,2,695.738744661463,705589.256383629,2009,8,"Banteay Meanchey"
2009.30769230769,5,695.937080318645,705998.359879357,2009,9,"Banteay Meanchey"
2009.34615384615,4,696.135415975827,706407.463375085,2009,10,"Banteay Meanchey"
2009.38461538462,20,696.311629788059,706816.566870813,2009,11,"Banteay Meanchey"
2009.42307692308,25,696.43032680342,707225.670366542,2009,12,"Banteay Meanchey"
2009.46153846154,28,696.549023818782,707634.77386227,2009,13,"Banteay Meanchey"
2009.5,56,696.667720834143,708043.877357998,2009,14,"Banteay Meanchey"
2009.53846153846,22,696.786417849504,708452.980853726,2009,15,"Banteay Meanchey"
2009.57692307692,13,696.905114864865,708862.084349454,2009,16,"Banteay Meanchey"
2009.61538461538,17,697.023811880226,709271.187845182,2009,17,"Banteay Meanchey"
2009.65384615385,41,697.142508895587,709680.291340911,2009,18,"Banteay Meanchey"
2009.69230769231,14,697.261205910949,710089.394836639,2009,19,"Banteay Meanchey"
2009.73076923077,13,697.37990292631,710498.498332367,2009,20,"Banteay Meanchey"
2009.76923076923,15,697.498599941671,710907.601828095,2009,21,"Banteay Meanchey"
2009.80769230769,27,697.617296957032,711316.705323823,2009,22,"Banteay Meanchey"
2009.84615384615,17,697.735993972393,711725.808819552,2009,23,"Banteay Meanchey"
2009.88461538462,8,697.854690987754,712134.91231528,2009,24,"Banteay Meanchey"
2009.92307692308,12,697.973388003115,712544.015811008,2009,25,"Banteay Meanchey"
2009.96153846154,5,698.092085018477,712953.119306736,2009,26,"Banteay Meanchey"
2010,3,698.210782033838,713369.473618757,2010,1,"Banteay Meanchey"
2010.03846153846,12,698.329479049199,713795.797803178,2010,2,"Banteay Meanchey"
2010.07692307692,5,698.44817606456,714222.1219876,2010,3,"Banteay Meanchey"
2010.11538461538,2,698.566873079921,714648.446172022,2010,4,"Banteay Meanchey"
2010.15384615385,8,698.685570095283,715074.770356444,2010,5,"Banteay Meanchey"
2010.19230769231,11,698.804267110644,715501.094540866,2010,6,"Banteay Meanchey"
2010.23076923077,9,698.922964126005,715927.418725288,2010,7,"Banteay Meanchey"
2010.26923076923,4,699.041661141366,716353.74290971,2010,8,"Banteay Meanchey"
2010.30769230769,9,699.160358156727,716780.067094132,2010,9,"Banteay Meanchey"
2010.34615384615,3,699.279055172088,717206.391278554,2010,10,"Banteay Meanchey"
2010.38461538462,27,699.397752187449,717632.715462976,2010,11,"Banteay Meanchey"
2010.42307692308,40,699.516449202811,718059.039647398,2010,12,"Banteay Meanchey"
2010.46153846154,79,699.578012518032,718485.36383182,2010,13,"Banteay Meanchey"
2010.5,67,699.632434120736,718911.688016241,2010,14,"Banteay Meanchey"
2010.53846153846,195,699.68685572344,719338.012200663,2010,15,"Banteay Meanchey"
2010.57692307692,196,699.741277326144,719764.336385085,2010,16,"Banteay Meanchey"
2010.61538461538,226,699.795698928848,720190.660569507,2010,17,"Banteay Meanchey"
2010.65384615385,138,699.850120531552,720616.984753929,2010,18,"Banteay Meanchey"
2010.69230769231,153,699.904542134256,721043.308938351,2010,19,"Banteay Meanchey"
2010.73076923077,144,699.95896373696,721469.633122773,2010,20,"Banteay Meanchey"
2010.76923076923,42,700.013385339664,721895.957307195,2010,21,"Banteay Meanchey"
2010.80769230769,41,700.067806942368,722322.281491617,2010,22,"Banteay Meanchey"
2010.84615384615,8,700.122228545072,722748.605676039,2010,23,"Banteay Meanchey"
2010.88461538462,7,700.176650147776,723174.92986046,2010,24,"Banteay Meanchey"
2010.92307692308,6,700.231071750481,723601.254044882,2010,25,"Banteay Meanchey"
2010.96153846154,2,700.285493353185,724027.578229304,2010,26,"Banteay Meanchey"
2011,2,700.339914955889,724463.709491753,2011,1,"Banteay Meanchey"
2011.03846153846,2,700.394336558593,724910.737507565,2011,2,"Banteay Meanchey"
2011.07692307692,2,700.448758161296,725357.765523377,2011,3,"Banteay Meanchey"
2011.11538461538,2,700.503179764001,725804.793539188,2011,4,"Banteay Meanchey"
2011.15384615385,3,700.557601366705,726251.821555,2011,5,"Banteay Meanchey"
2011.19230769231,3,700.612022969409,726698.849570812,2011,6,"Banteay Meanchey"
2011.23076923077,3,700.666444572113,727145.877586624,2011,7,"Banteay Meanchey"
2011.26923076923,3,700.720866174817,727592.905602435,2011,8,"Banteay Meanchey"
2011.30769230769,5,700.775287777521,728039.933618247,2011,9,"Banteay Meanchey"
2011.34615384615,7,700.829709380225,728486.961634059,2011,10,"Banteay Meanchey"
2011.38461538462,9,700.884130982929,728933.989649871,2011,11,"Banteay Meanchey"
2011.42307692308,39,700.938552585633,729381.017665682,2011,12,"Banteay Meanchey"
2011.46153846154,91,700.992974188337,729828.045681494,2011,13,"Banteay Meanchey"
2011.5,96,701.034492030027,730275.073697306,2011,14,"Banteay Meanchey"
2011.53846153846,77,701.063106110702,730722.101713118,2011,15,"Banteay Meanchey"
2011.57692307692,164,701.091720191377,731169.129728929,2011,16,"Banteay Meanchey"
2011.61538461538,136,701.120334272053,731616.157744741,2011,17,"Banteay Meanchey"
2011.65384615385,100,701.148948352728,732063.185760553,2011,18,"Banteay Meanchey"
2011.69230769231,102,701.177562433403,732510.213776365,2011,19,"Banteay Meanchey"
2011.73076923077,57,701.206176514079,732957.241792176,2011,20,"Banteay Meanchey"
2011.76923076923,65,701.234790594754,733404.269807988,2011,21,"Banteay Meanchey"
2011.80769230769,27,701.263404675429,733851.2978238,2011,22,"Banteay Meanchey"
2011.84615384615,25,701.292018756105,734298.325839612,2011,23,"Banteay Meanchey"
2011.88461538462,16,701.32063283678,734745.353855423,2011,24,"Banteay Meanchey"
2011.92307692308,14,701.349246917455,735192.381871235,2011,25,"Banteay Meanchey"
2011.96153846154,14,701.37786099813,735639.409887047,2011,26,"Banteay Meanchey"
2012,27,701.406475078806,736096.51452567,2012,1,"Banteay Meanchey"
2012.03846153846,4,701.435089159481,736562.688124824,2012,2,"Banteay Meanchey"
2012.07692307692,10,701.463703240156,737028.861723977,2012,3,"Banteay Meanchey"
2012.11538461538,3,701.492317320832,737495.03532313,2012,4,"Banteay Meanchey"
2012.15384615385,17,701.520931401507,737961.208922283,2012,5,"Banteay Meanchey"
2012.19230769231,19,701.549545482182,738427.382521437,2012,6,"Banteay Meanchey"
2012.23076923077,49,701.578159562858,738893.55612059,2012,7,"Banteay Meanchey"
2012.26923076923,56,701.606773643533,739359.729719743,2012,8,"Banteay Meanchey"
2012.30769230769,76,701.635387724208,739825.903318897,2012,9,"Banteay Meanchey"
2012.34615384615,111,701.664001804884,740292.07691805,2012,10,"Banteay Meanchey"
2012.38461538462,247,701.692615885559,740758.250517204,2012,11,"Banteay Meanchey"
2012.42307692308,288,701.721229966234,741224.424116357,2012,12,"Banteay Meanchey"
2012.46153846154,411,701.74984404691,741690.59771551,2012,13,"Banteay Meanchey"
2012.5,831,701.778458127585,742156.771314664,2012,14,"Banteay Meanchey"
2012.53846153846,383,701.806929812878,742622.944913817,2012,15,"Banteay Meanchey"
2012.57692307692,672,701.834262335114,743089.11851297,2012,16,"Banteay Meanchey"
2012.61538461538,575,701.861594857349,743555.292112124,2012,17,"Banteay Meanchey"
2012.65384615385,226,701.888927379585,744021.465711277,2012,18,"Banteay Meanchey"
2012.69230769231,387,701.91625990182,744487.63931043,2012,19,"Banteay Meanchey"
2012.73076923077,179,701.943592424056,744953.812909584,2012,20,"Banteay Meanchey"
2012.76923076923,353,701.970924946291,745419.986508737,2012,21,"Banteay Meanchey"
2012.80769230769,135,701.998257468527,745886.16010789,2012,22,"Banteay Meanchey"
2012.84615384615,186,702.025589990762,746352.333707044,2012,23,"Banteay Meanchey"
2012.88461538462,70,702.052922512998,746818.507306197,2012,24,"Banteay Meanchey"
2012.92307692308,76,702.080255035233,747284.68090535,2012,25,"Banteay Meanchey"
2012.96153846154,63,702.107587557469,747750.854504504,2012,26,"Banteay Meanchey"
2013,5,702.134920079704,748224.754472496,2013,1,"Banteay Meanchey"
2013.03846153846,23,702.16225260194,748704.273617825,2013,2,"Banteay Meanchey"
2013.07692307692,17,702.189585124175,749183.792763154,2013,3,"Banteay Meanchey"
2013.11538461538,18,702.216917646411,749663.311908483,2013,4,"Banteay Meanchey"
2013.15384615385,21,702.244250168646,750142.831053812,2013,5,"Banteay Meanchey"
2013.19230769231,24,702.271582690882,750622.350199141,2013,6,"Banteay Meanchey"
2013.23076923077,21,702.298915213117,751101.86934447,2013,7,"Banteay Meanchey"
2013.26923076923,22,702.326247735353,751581.388489799,2013,8,"Banteay Meanchey"
2013.30769230769,34,702.353580257588,752060.907635128,2013,9,"Banteay Meanchey"
2013.34615384615,29,702.380912779824,752540.426780457,2013,10,"Banteay Meanchey"
2013.38461538462,30,702.408245302059,753019.945925786,2013,11,"Banteay Meanchey"
2013.42307692308,50,702.435577824295,753499.465071115,2013,12,"Banteay Meanchey"
2013.46153846154,73,702.46291034653,753978.984216444,2013,13,"Banteay Meanchey"
2013.5,59,702.490242868766,754458.503361773,2013,14,"Banteay Meanchey"
2013.53846153846,62,702.517575391001,754938.022507102,2013,15,"Banteay Meanchey"
2013.57692307692,96,702.544907913237,755417.541652431,2013,16,"Banteay Meanchey"
2013.61538461538,47,702.572256099093,755897.06079776,2013,17,"Banteay Meanchey"
2013.65384615385,68,702.59961030942,756376.579943089,2013,18,"Banteay Meanchey"
2013.69230769231,25,702.626964519746,756856.099088418,2013,19,"Banteay Meanchey"
2013.73076923077,30,702.654318730072,757335.618233747,2013,20,"Banteay Meanchey"
2013.76923076923,15,702.681672940398,757815.137379076,2013,21,"Banteay Meanchey"
2013.80769230769,25,702.709027150724,758294.656524405,2013,22,"Banteay Meanchey"
2013.84615384615,26,702.736381361051,758774.175669734,2013,23,"Banteay Meanchey"
2013.88461538462,24,702.763735571377,759253.694815063,2013,24,"Banteay Meanchey"
2013.92307692308,16,702.791089781703,759733.213960392,2013,25,"Banteay Meanchey"
2013.96153846154,4,702.818443992029,760212.733105721,2013,26,"Banteay Meanchey"
2014,4,702.845798202355,760695.085242693,2014,1,"Banteay Meanchey"
2014.03846153846,6,702.873152412682,761179.089958123,2014,2,"Banteay Meanchey"
2014.07692307692,2,702.900506623008,761663.094673554,2014,3,"Banteay Meanchey"
2014.11538461538,2,702.927860833334,762147.099388984,2014,4,"Banteay Meanchey"
2014.15384615385,2,702.95521504366,762631.104104415,2014,5,"Banteay Meanchey"
2014.19230769231,2,702.982569253986,763115.108819845,2014,6,"Banteay Meanchey"
2014.23076923077,2,703.009923464312,763599.113535275,2014,7,"Banteay Meanchey"
2014.26923076923,3,703.037277674639,764083.118250706,2014,8,"Banteay Meanchey"
2014.30769230769,2,703.064631884965,764567.122966136,2014,9,"Banteay Meanchey"
2014.34615384615,2,703.091986095291,765051.127681567,2014,10,"Banteay Meanchey"
2014.38461538462,3,703.119340305617,765535.132396997,2014,11,"Banteay Meanchey"
2014.42307692308,4,703.146694515943,766019.137112428,2014,12,"Banteay Meanchey"
2014.46153846154,3,703.17404872627,766503.141827858,2014,13,"Banteay Meanchey"
2014.5,6,703.201402936596,766987.146543288,2014,14,"Banteay Meanchey"
2014.53846153846,8,703.228757146922,767471.151258719,2014,15,"Banteay Meanchey"
2014.57692307692,15,703.256111357248,767955.155974149,2014,16,"Banteay Meanchey"
2014.61538461538,30,703.283465567574,768439.16068958,2014,17,"Banteay Meanchey"
2014.65384615385,22,703.307753110685,768923.16540501,2014,18,"Banteay Meanchey"
2014.69230769231,12,703.325907319362,769407.170120441,2014,19,"Banteay Meanchey"
2014.73076923077,10,703.34406152804,769891.174835871,2014,20,"Banteay Meanchey"
2014.76923076923,8,703.362215736718,770375.179551301,2014,21,"Banteay Meanchey"
2014.80769230769,8,703.380369945396,770859.184266732,2014,22,"Banteay Meanchey"
2014.84615384615,11,703.398524154074,771343.188982162,2014,23,"Banteay Meanchey"
2014.88461538462,6,703.416678362752,771827.193697593,2014,24,"Banteay Meanchey"
2014.92307692308,7,703.43483257143,772311.198413023,2014,25,"Banteay Meanchey"
2014.96153846154,7,703.452986780108,772795.203128454,2014,26,"Banteay Meanchey"
2015,20,703.471140988786,773277.543871872,2015,1,"Banteay Meanchey"
2015.03846153846,7,703.489295197464,773759.116628209,2015,2,"Banteay Meanchey"
2015.07692307692,2,703.507449406142,774240.689384545,2015,3,"Banteay Meanchey"
2015.11538461538,3,703.52560361482,774722.262140881,2015,4,"Banteay Meanchey"
2015.15384615385,5,703.543757823497,775203.834897217,2015,5,"Banteay Meanchey"
